Speaker 1:          00:00:01       Three, two, one.
Speaker 5:          01:09:55       Well, the way took out Tj, I definitely thought it was an early stoppage, but I definitely thought Tj was fucked. He was in a bad place and if so, who knows if they'd just let it go for another 10 15 seconds. He might've shut the lights out on Tj and we don't, we don't know. But the fact that he just staggered them and just came out right off the bat and just start dropping bombs on Tj. I mean that, that just show and again, the backgrounds in wrestling, she shows you what an athlete he is and how quick he learns when he fought Wilson Hayes and all of sudden it's fighting like karate fighter. Remember that he was standing sideways and then he drops like blitz, right? Hands on. I'm like, what the fuck? Like look at how he's fighting the fact that he can incorporate all these different styles too.

Speaker 5:          01:10:35       He's something special. Endurance, power, speed and success. You know the guy, the first guy ever to be an Olympic gold medalist and wrestling and then a UFC world champion. A beats the best guy ever, ever, ever, ever. You know what I mean? It's amazing. He's an, he's an amazing guy. Something else to me. That's another guy that the right books on. Yup. Whoa. That's another scary fucker. Yeah. He's uh, he's a special guy. I'm a, I hope he get fucking paid over there at one FC. I really do. And they have a deep talent pool over there. They have littler guys in Asia. You know there's a lot of guys over there for him

Speaker 4:          01:11:11       and they got a lot of a, I know they bring in a lot

Speaker 5:          01:11:14       of good Muay Thai guys, which I know mighty should just scoop them up and put them on the head but still be fun and still be fun to say cause those high level Thai guys are fucking something else. Mighty mouse is entertain the idea of having grappling matches over in one fc and even maybe possibly kickboxing matches. They want to say, cause you know, they do everything over there. One FC has a fucking huge audience, man. And you know, they're talking about 40, 80 million people are watching you to vet each event Nasia no way. And all throughout the world. Yeah. It's giant. And they hear it over here in America too. I think it was on the encore network. I was flipping through the channels and a, it was on, I was like Whoa. Okay. So it's on, it's on TV in America too. I had no idea.

Speaker 5:          01:11:52       Yeah, it was after the fact. It wasn't live. I mean I think you could watch it live on bleacher report live. There was a website, right? You Watch it on bleacher report live, what the day of the event. And I think it was free, wasn't it? Uh, find that out. I think it was anyway. Um, it was free to watch the replay on television and flick. They got fucking high level athletes. That Guy Nasty Ucan who knocked out every Alvarez that cause the guy's legit as fuck. You could take out Eddie Alvarez like that. You're legit as fuck and got some Thai guys. Twitter. Gary was scaring them. 225 fucking Thai fights. How about yachts and clot? How about they got yachts and Clive fighting with MMA gloves on almost. See, Ooh, he's so dangerous to let him fight Thai style. But with MMA gloves it's like I love it man.

Speaker 5:          01:12:45       I fucking love that. That's how they get to like they get tagged their grips a little better than maybe the take downs are going to come out a little better there and the shell does not work as well. Yeah, exactly. The shell, the hands come sneak through little spots and that's what happened with him and Andy Sour and with our glass. Oof. It's what happens when these like high level strikers come into high level like MMA. Amazed. They think they're safe. When you're fucking not say perfect examples, go con Saki and Kaleel Roundtree round. She's just snuck that beautiful straight left right down the pipe. Boot ain't dropped him. Did you see Roundtree in his last fight? No. Holy Shit. Against Eric Anders this weekend. Holy Shit Dude. Fucking Holy Shit. Massacre this to shut out. It was the best he's ever looked. He went to Thailand. Apparently after he got knocked out by Johnnie Walker, he got hit with an elbow in the clinch and decided I really need to work on his clinch game.

Speaker 5:          01:13:33       So he, he moved to Thailand and he was there for the entire camp. Put all this shit up on his Instagram, all these videos and training footage. He looks sensational, but when you see him live against Eric and he came out like a Thai guy light on the front leg, hands up in the class and just brutalized him. Shit. Brutalized, hitched, pitched up fucking shutout man against Anders. Who's that savage? I watch those. I mean, I knew what we knew. Roundtree was good, but there was a, just a giant leap between the round tree of pre Thailand and Post Thailand the most I've ever seen a guy improve in in two fights. Shit. Amazing. Yeah. Look at the significant strike differential. 63 more significant strikes. He landed, but it was the way he did it, man. It was the highest significant strike differential. That's crazy.

Speaker 5:          01:14:26       Oh, that's from that event. But that's all good and everything like that. But it was what it looked like. His switch kick to the inside thigh was insane. It was self Fahey such a big guy, man. Yeah. Have to be as fast as he was. No, no. Uh, no telegraphing anything. It was like, like over and over again. And he was all Thai style. It was really interesting to watch, man. He just embraced it and came out way better. It was a surprise when he got gold called Lake that, you know, but I also knew he could happen because it's, it's not kickboxing. And I think Goldman's a stud kickboxer man ain't guys fucking good and kickboxing man. Oh yeah. For his weight to shit that he does, he moves like a 55 pounds. I was surprising to see that. You know, Brown tree has a ridiculously fast trait left.

Speaker 5:          01:15:13       It's, he caught Anders with it a bunch of times too. He dropped him and let's at least three times backgrounds. Rustling or no, he's, it's a Stryker. Stryker, yeah. It's background striking. He's a beast man. I mean there's some, I mean it'll be a while before anybody's excited about anybody fighting Jon Jones. Cause it's like, what do you got? You know, you got a dude who's just, there's certain guys like remember when Anderson was in his prime and it like, like what are you going to, who are you going to throw at him? There was nobody there to, Weidman came along, everybody that they threw it up and you're like, hmm, what's Anderson going to do to this dude? When's Annison got a knockout? You should know Cami. When's he going to connect on this guy? And I think that we're in that situation now with John, you know, we've got the Tiago Santos fight that's coming up. It should be interesting. Yeah. But it's just the interesting thing is that Santos is a murderous Stryker. Is he going to be able to connect? That's the, that's what makes it interesting. I think Jones at some of the best defense, the best

Speaker 4:          01:16:09       grappling in striking just doesn't get hit. Distance side kick to your fucking knee cap is no longer there. And then when you fucking thinking about that sidekick boom, left elbow to the IEEE orbital. Yup. It's a tough puzzle. He's letting he's, he doesn't, he isn't. He's not light on his feet fees just right there in front of you, like an unmovable for us. You know, it's just going to stand right there in front of you. He's not going to go back or nothing. It's just

Speaker 5:          01:16:33       if he catches you catching a break, he tried to take a breath, breath of air. WHAP whap porn it on. So it's kicking your legs front, kicking you in the body over and over and over. He sees you slowing down. He's a Predator, man.

Speaker 4:          01:16:45       I wish. Like they can make a science experiment. Make mighty mouse tool five. I make that fight happened or shrink Jon Jones and make that fight happen.

Speaker 5:          01:16:53       Yeah, no shit. Right. No Shit. That would be crazy. That would be, yeah. See the thing is no tool five or can move like mighty mouse moves. You would have to see how can mighty mouse move it? Two Oh five yeah. Cause the thing gravity. Yeah. There's no gravity fucking with him. When he's won 25 he's fucking to cut and angles and he's, where is he? You know, he's on your legs. He's, he could do everything. But it's technique though is also, that's right.

Speaker 4:          01:17:22       When I see him doing the things like kick soccer, fucking tie dude shoots a double leg, like a fucking good wrestling dude. It's not like just an athletic guy. This explosive, everything is done just right. You know, same thing with John. You know, he's got great technique everywhere.

Speaker 5:          01:17:35       Yeah. I mean Matt Hume has produced some great fighters, but then there's mighty mouse. Like he's produced some great talent, but then there's mighty mouse. He's like stands way out. And you gotta wonder like is it mighty mouse? Is it Madyoon putting more emphasis on him? Is it a combination of things? Cause you usually when you get a guy that's that good, you get a gym that starts producing multiple champions. Like that usually. Right. They get to that area like that pankration is not known for having that kind of talent other than him. It was like him. Josh Barnett. Yeah. Josh Barnett came from there. So put Josh trained everywhere. Now. Josh started his career there, but he's basically been everywhere. Is Matt Hume open to like the public? Anybody just walking? I think so. I mean, he has regular classes, the whole deal, but I know he gave a lot of specialized attention to mighty mouse also. He just felt like mighty mouse was a real sponge. You know, you really learned as well. Yeah. For a fact. That guy does everything. Good man. What do you think you gonna do when you retire?

Speaker 4:          01:18:38       I Dunno. Yeah. You don't think about it all? I do think about it. Um, the, the main thing is make sure that before I'm retired and my kids are set for life with their universities or at their houses, all that stuff, that's the number one goal. Then when I retire, I don't know. I got a lot of options I could do, you know, I'm going to see which one I'm gonna light the most, cause whatever I'm going to do. Obviously nothing I love as much as fighting. Nothing will make me wake up at six in the morning to go fucking run. No nothing. Don't have that love. And me, when you asked about the longevity is just cause I love it so much. I don't have to work for it. I just, I love it. I love what I do. Even hitting the bag for 35, 40 minutes sometimes it's so fucking boring and monotonous.

Speaker 4:          01:19:16       But if I've got the right music going on, I mean a little bit of water, let's do it. You know, I'm gonna have fun doing it, you know? So, uh, I got to just find something that my heart is solely in and I'm having fun. I still haven't figured out what that is. You know, maybe skiing, you know, every time I go skiing, the skews are trying to recruit me. They're like, Yo, who is this guy? Man, we need this guy over here in our team to, it may maybe scheme and that she gets my blood pumping.

Speaker 5:          01:19:41       Really? You like ski. It's fucking love it man. I hate it. I love that. She was worried about falling. So that's your problem. That isn't my problem. Fucking snowman. I was going to happen. You've been kicked in the head forever. Had their fucking ACL torn apart. I've already had two knee reconstructions, so when I go down the hill I'm like don't get hurt. Don't get hurt. Don't get hurt. Didn't get hurt. That's so crazy. I'm brain thing cause I'm thinking there's no way I can get her when I'm on those names. I'm just fucking going

Speaker 2:          01:20:08       as fast as I can tell you one of those guys. Yeah. Like there's no way I could get hurt. It's fucking snow. Wow. You definitely get hurt. Yeah, definitely. Fucking know. While I was standing still like pass my friends. Hey guys, slow down to to say what's up and just like some seven year old men dean and see that I'm stopping up moving here and just fucking loud plowed it mean to the kneecaps. Good thing. There's so more flexible. Nothing torn. Nothing. But it was like a good hit though. You don't like a good little low kick out of nowhere. You know, I worry about that with my kids some clodhopper Paul. But if they, if they start young though to forget about it. Oh no, they're good. They're already doing black diamond. So fuckers. Yeah, but they, they, they're so low to the ground.

Speaker 2:          01:20:49       They're tiny little skis and shut the no fear at that age. Once they already funding and once or twice like, Oh dad, it's just snow. I watch some of those fucking men going down those hills though. Oh, shush. When they like when they drop them off in the helicopter. Oh, that's ridiculous. I watched a video the other night of, uh, a guy went down this mountain that no one's ever skied down before. They dropped him off at the top and he had to climb the first couple of feet down with the skis on before he got to this open shoot. I was like, what in the fuck are you doing? He's climbing like you can't just ski. There's rocks everywhere and shit. That's great. Fuck you. Blows my mind. Yeah, go get a better hobby is ridiculous. Sliding down a mountain. I might end up in there one day.

Speaker 2:          01:21:33       None that not no time soon cause those guys are a lifetime of skill but I wouldn't, I wouldn't take it off. You know like I'd love to ski one of those crazy mountains that are just fucking super duper steep and just rip it. You know one thing about skiing is you could do it when you're old. Yeah. Cause this lady who was teaching my daughter, she was giving my daughter lessons at the ski place. She was like deep into her sixties and she's skiing great. Was they got technique technique. You know they probably grew up in the snow. I started skiing when I was like 30 you know, so I got a lot of catching up to do. Yeah, it's a, I just don't to Ari, my friend Ari, he broke his wrist last year and he broke his ankle two years ago. He's always fucking himself up.

Speaker 2:          01:22:16       He's that guy. Balls to the wall. I don't know. He probably is on mushrooms when it does. That's a good time to ski, man. Fucking that's a best time. That's why I know a couple people that have done it on mushrooms. They say you ski. Really? Yeah. You like it. Oh, what's the best thing about skiing that mushrooms? Well, it could go both ways because it fucks up your depth perception. You know, like, I don't know where the trees are. So the, the first time I did it I was like super grandma. You know, like everybody's like, what's wrong with him? Like, no, no, no, no. Just leave me the fuck alone because the snow is all the same too. Right. So now it just fluctuate you depth perception so bad. You could see the divots in the snow and everything gets pixelated. And you are really tripping hard then.

Speaker 2:          01:22:58       Oh man, everything is the same and I can't really see the bumps and then I don't see the bumps. I just feed them and at Whoa, Whoa, Whoa, all right, I'm going to need to tough this one out and let's do it, you know? And then the next time I did it, the ladder literal. Less of a dosage had a blast, you know? Yeah. They say it's a, it's a micro dose thing. Yes. It's like don't take like three grams. Take like a half a gram. Yeah, something like that. Well the first time I was a Zune, the bro Science and it was like, Oh yeah, I think it's like for grabs is cool man, let's go on a fat and like a slight fast, you know, he's the problem with that, the vision thing when things, when you do the mushrooms and things get pixelated where you see like almost like a matrix around you that yeah, I would imagine that that would fuck you up skin.

Speaker 2:          01:23:41       You wouldn't be able to see all the creases in the snow and shit. And then you just feel it all of a sudden, you know what the fuck out. You have a snowboard. I did it for like half a day. I was pretty cool. But I uh, I used to ski like inline, like in parks, you know, like on ramps on halfpipes. Rollerblade yeah. So I could like jump on rails and halfpipes and uh, I could even do like a front flip on, on my skates. But this was, and I was like 13, 14. Yeah. So skiing came very easy to meet and snowboarding that so much. Cause I didn't skateboard when I was a kid. I skateboarded as a kid, but I've never snowboarded but uh, the people that do it, they say it's easier to get better at snowboarding than it is to get better at skiing.

Speaker 2:          01:24:20       I said it's like, it's hard in the beginning, but once you get it, it's easy to get better at. Oh, okay. But when you fall a lot, a lot of dudes fall this, the snowboard goes up in the air. You're feet are stuck on it and he landed right on your fucking head. A lot of people get knocked the fuck out because you can't move your legs individually like you can if your skin and you land on the tailbone a lot to a lot of people telling me. Yeah. And if you're skiing and you land funky, the ski snap loose and you can move your legs around. Board is shot. Yeah. He's trapped in a snowboard. Is this shit too that people go through to the trees like fucking silver shirt for? That's fun man. Yeah, but that's not rush. This low one down part with those seems different.

Speaker 2:          01:24:58       Like less options to slow down. Oh, I love all that shit. Anything he gets my heart pumping. Right. Do a skydive or anything crazy like that. I haven't done the skydiving because I'm afraid of the law. I've heard bad stories about the lighting, how you are with the skiing. He got a couple buddies. He gotten hurt. I got a couple of buddies had gotten hurt on the landing of skydiving. I'm like, I can't do that. I'm fighting. So fighting. Whoo. Yeah. Yeah. Have you had any knee problems? Numerous knee problems. I've turned them in this case or a couple times on both knees. From wrestling practice hall. From wrestling practice. Sure. Yeah. Do you, did you get him scoped or what'd you do about it and then just rehab. I got a big fear of going to sleep by uh, anesthesia. Yeah. Really? Yeah. Got To love supreme fear that I don't want that in my life right now. I'm not ready for that. That's a sucky way to die. Go to sleep to get your knee fixed. And that's a wrap. See in heaven, tweet. Tweet. Yeah. Not yet. Not so you just basically whatever meniscus tears you value. You just dealt with that. Just Rehab. And then I also heard from doctors, you don't really need them in this cause is just going to fucking hurt. Like fuck. So you don't really need meniscus. That's what they told me like a lot

Speaker 3:          01:26:04       of times instead of scoping it, they cut it. You know, like I know that athletes, you just cut it, you know, it got pieces of it. Yeah. Especially depending on illiquid paid. It's a bucket handled tear or how bad the tear is. Yeah. Nice. Uh, Mike Brown has annoy his meniscus cut and he was the one who was sending me last time I fucked up my meniscus. He said do not get a scope because then you're going to reinjury and you're going to be again through the whole thing. Get it snipped out, getting caught, you know, and just, he just got it cut out all of it. Yeah. Joe Ramiro, same thing. I don't think Joel Irma has a meniscus. Sure. Yeah. Cause I have, I've had numerous problems with my meniscus and I was about to go in and get the surgery and I was asking, everybody's had the same problem and I was like, fuck it, I'm just going to rehab it out.

Speaker 3:          01:26:45       Just do rehab. And I did Rehab for like four, five months and it got better. Oh Wow. Four or five months, Huh? Well that was our last year in 2018 that's what of did to a larger part of the year. Just he loved injuries that I had, you know, just get better and better and better. So when you say like Rehab at what, what kind of rehab are you doing for your meniscus? We'll be doing like where they, you go to the place and the guy tells you like you're holding the towel. Things like this. Okay. Different than the foam mat. Yeah, physical therapy, you know, that's what I did. And what are the, what is it, what's your diet like? Ah Man, I got many of diets. Like when you're in training, when you're trading that when you, when you're not, when you knock out there until, I'm sure you ate like a wild animal fat.

Speaker 3:          01:27:27       I got many of diets at all times. So I just Kinda, I 55 I used to have to die so hard. Eight to 10 weeks I would have to die to bring my body to like one 73 one 74 especially the last three, four years of my career mixed with a lot of running. You know, at 70 I don't have to do that. So I'm still kind of strict. I just stopped eating after like a certain time, like 7:00 PM I shop eating, you know, wake up nine last training session. Uh, it depends. It could be sometimes I got, I'll finish at around 10, 10 39 nudges drink. Yeah. I'll just don't need anything after you train. No, I just drink a shit ton of water. You know, this one I'm like, I'm training training that I'm used to it, you know, cause I, you should do it at 55.

Speaker 3:          01:28:05       She couldn't gain weight. So I just, let's say I went for a run at like 10 o'clock at night, finished at 12. I just get back, drink a shit ton of water, wake up and then have my meal. You know, I don't eat when I'm in training camp. One thing that I notice, um, I don't like to, uh, have a big breakfast before I go train. It fucks me up, really slows me down. Nobody's processing all that shit. I just don't feel as accurate. I could just wake up and go to the gym and do fine. If I wake up, eat till all that stuff, then go to a gym. It's not the same, you know? Lazy. Yeah. Gee. It takes your body to digest it. That's legit. Yeah. I always feel the same way. I think you're better off. Just eat a little bit of fruit. Yeah, a little bit of pineapple. Anything with sugar, some coughing goals, light. I don't want my, my system actually didn't having to dissolve things as I'm already drained. That's why I'm surprised that you're running late at night and then you're not eating something and then you go on through the entire night with no food and then a light breakfast and I'll burn right through it. Like I'm,

Speaker 4:          01:29:02       I'm burning through fat in my seat. Do you have a nutritionist that you consult or do you have numerous ones that add 155 I had numerous ones and I took what each one gave me that was like, wow, this actually helped me for this or for this and I've jot those down on my book and I use those things still to this day to some things that I use and then mixing what with the stuff that I know works for me. You know, like I know for a fact somebody, numerous nutrition told me no, but that's wrong. You should just wake up at six in the morning, get a me on an eight in the morning, get another meal, and then by 10 o'clock you're good to go. Not Buddy, I'm just going to go to the gym and I'm going to fucking feel amazing. I don't need all those extra fucking meals.

Speaker 4:          01:29:38       And then after that I pig out and when I eat I like, it's almost a religious experience for me. I like to be very happy. So if we go to a place to eat and I've never been in, you're telling me this is the place right here, this is, where were you want to eat at? I'm getting everything on the fucking menu. It looks, I'll feel this fucking table up and I'm going to try everything and I'm going to know what's good at this place. I don't like to put restrictions when I eat, but I'll eat like that all day long, you know? So my one or two meals that I eat, they're powerful, you know, so you real light, but when you eat a big meal, you just go hog and then nothing, nothing after 7:00 PM at night. Yeah. None after 7:00 PM basically like intermittent fasting.

Speaker 4:          01:30:17       Really some naval mimicking that. And then I, I saw that the innovating fashion, it started breaking down like the details of it, you know, because where I got it from is that, uh, when I was at 55, let's sad finish my workout at American top team. I finished at 178 pounds. Fuck three weeks ago. Okay. I get back home, I'd eat it a little sump cause I just finished on a two hour workout and I'll put my sweats on and go run and I got to run 10 11 o'clock at night and everyone for like an hour I'd get back. I'd touched down like to one 72 maybe one 74 I couldn't eat. I just drink water. So I got used to that, that regimen of not eating after my workouts, you know, I'm feeling fine. The next stage is a shit ton of water. Your body just got used to it.

Speaker 4:          01:30:58       Yeah. Maybe electrolytes or whatever. And then when those, the, the intermittent fasting diet or the, or the fast thing came up and they put the science behind it, I'm like, oh no wonder it makes sense to me. You know, it's not that I'm a special Mulan is, there's a science behind this, you know? Yeah. It's actually healthy for your body needs. Brakes. Yeah. Now when you're doing strength and conditioning and things on those lines, how often are you doing that? A week? Um, it depends where, what stage I'm at in the fight. If I'm like three weeks out obviously or like 12 weeks out, like right now I'll lift weights, running, swimming, anything. We just get my heart going and I do a lot of kettle bells. I liked that it's a, it's like a full body work out and it's kind of like almost rustling, you know, when you're, when you're getting in there and the reps and it's heavy.

Speaker 4:          01:31:43       If your techniques off, he just fucked up that rep, you're wasting too much energy. You're not going to get to those projections you want to get. And I got lucky down at the gym that I trained, uh, one of the Kettlebell champion. She's a world champion, he's at the gym, so he's showing me like a lot of technique and a lot of the, the grit behind it. And it's amazing. I mean, this guy doesn't incredible things, you know, so it's uh, it's huge for me to kettlebells I liked him, you know, my, a lot of strength and conditioning too with my coach. Ah, he sues guy. We've been together for like 12 years, you know.

Speaker 2:          01:32:13       Yeah. I'm a big fan of kettlebells as well. It's my favorite exercise tool. If I'd pick one thing that I would say, give me a chin up bar and kettlebells and I'm good, a grip back. And then the sheer coordination, pop them up in the air, making the whole body work as one whole unit

Speaker 4:          01:32:28       when you're tired and you can, you can't fucking not concentrate because every one of those techniques, every one of those, those lives has a severe technique behind the, and if you fuck up man, fuck up your back, your shoulder, you just throw your whole shit off.

Speaker 2:          01:32:42       Yeah, yeah. Now, um, what, what do you alter when you get closer to a fight? Like what do you eliminate? Do you eliminate the weightlifting? Do you

Speaker 4:          01:32:50       the, the length of the training session, you know, as in when we're more out from the firewall train for longer periods to three hours, you know, three hours, always the Max and maybe I'll do that twice in a day. You know, when I'm closer to the fight, may be an hour and a half tops, tops, two hours and maybe two of those in a day, you know, and then that's it. You know, Marshall 34. So I don't like, uh, not when I was like 26 that I could fucking train 10 hours in one day and wake up the next day like nothing happened, you know? So now I just, I, I also listen to my body like, man, that last session beat me up. I'm going to do on one hour session now, you know.

Speaker 2:          01:33:25       Do you take your heart rate? Do you use heart rate variability monitors or anything like that? No, nothing that I didn't even know what she's just said. Old School, you know, people are doing that to see what their heart rate is when they wake up. And I'll see if, uh, like if your heart rate's inconsistent, say if you have a resting heart rate of a, you know, 40 beats per minute, then you wake up one day, it's 47 48 that might indicate that you're overtrained 52 53 would be a real good indication and you would probably want to either do active recovery that day or just take the day off, maybe even go for a light hike or something like that. And my mission investments and stuff. There's a lot of thought behind that because sometimes people are getting sick and they don't realize it. That just too tough and they just push through it. I feel flat today. But what's really going on is your body is fighting something off. Yeah, it makes perfect sense. Yeah. How much sleep you're making. Sure you get a night

Speaker 4:          01:34:16       for the larger part of my career because um, I have a sleeping problems. It really bad. I would seem like four or five hours and be fucking perfect man. Yeah, be perfect. Never, never have a problem. You know, as it started getting to know them and trying to force myself to see, that's one big thing when my coaches and my management, cause they know I sleep in a like on fight week, I'd be up in the lobby 30 in the morning and then you go to seep, wake up at eight in the morning and no, we've got to change this, you know. So I've been trying to change that ally and I just try to put myself in bed early and then I just stay in the United. Do Nothing. The phone's already off. There's no TV in my room. I'm just chiming in. But this isn't a fight camp. This is not like year round. You know? And I'm just trying to go to seat, you know, however long takes, does

Speaker 2:          01:34:58       American top team have a float float tank? No, not yet. But then did you just hear Joe Rogan? They need to fucking float broke. Get the float man. I think they did. What are they thinking about it at one point in time? Was that what was going on the shore and now Dan, get the fucking float. Jan needs to float. You know we love you Dan. Get that fucking tank in there baby. I'll hook you up. I'll get you to the right people. Float lab from Jonah float lab advantage. Shout out to the float lab. Yeah, the guy put my tank in here. They're the best tank. Smell. Show it to you afterwards. The there are so ridiculously over engineered. But when you get in the man, you relax like it changes your world sings. You're fucking awesome. I've done it like a two or three times your fucking mind. But is there a good spot near you? No. Near me. Remember like on the road, two hours up north that socks? Yeah. Dan should open up a spot down there. I mean it's, it'd be great for fighters as long as you keep them from jacking off in there. That's a problem. You get a little too relaxed.

Speaker 2:          01:35:57       Certain guys that are already flagging now so and so can come in as Roger Smith got evacuated. My brother, you got to have a passport for these waters are, yeah. There's certain dudes that are just freaks. You gotta be careful with them.

Speaker 4:          01:36:11       Athletic freaks ain't fucking freak. Freak's double freaks. Yeah. Well you,

Speaker 2:          01:36:16       well you guys have, how many people at your gym? Me, Bobby at one of the freakiest Jim's ever. In terms of talent, overall talent, how family fighters there?

Speaker 4:          01:36:24       I Dunno man. Sometimes I get to the pro classes and there's like 50 pro fighters, you know, raising 40 pro fighters in the map because the main Matt and the other main matter covered in the cages cover. Then the square cage where I'm always trained in it, which fits like another 10 people. It's completely covered with with pro athletes, you know, and that that we have, we have the 11 o'clock to like 1245 session and then different session for like either the lighter or the bigger guys will come in at a different session, you know? And then we've got guys throughout the day doing their individuals rainy. So

Speaker 2:          01:36:57       it's just crazy how much your time is spent doing group classes versus how much of it is time. It's individual specialized stuff like say working on something, a combination of land on till or you know what you're planning for ass grin

Speaker 4:          01:37:10       group classes will be more like a, well I won't really learn. It's not that I can't learn too much, but I'm not like my Mike Brown for example, which, which is the guy that runs my camp loving and Thompson, Gosh Frey guy. Not only is he a great guy, but his brain is, he's the like Elon Musk of like fighting and shit man is his ideas are fucking dope solid and like way ahead of their time always. You know a lot of stuff that we're seeing now. Mike Brown has been preaching to us for like a while, so he knows me pretty well. He knows man, mass general can only do about two moves a day. So if he's going to show me something, he showed me one to two moves tops and I just, I'm a driller. I'll just drill those moves as many times as it takes me for me to get them in that, that's like my group, you know, that's like, okay go just drill this and he knows that I need at least an hour of drilling with a brand new move for me to get it, you know?

Speaker 4:          01:38:03       And then after that just go live with whoever's in the class, you know, whoever they they brought for me. Now what, when you say you, you drill a lot. Like are you drilling a lot striking drills, MMA drills, mark where wrestling drills basically everything. You just constantly driller. I drill, I drew a ton and I go live button. But I like to compliment it with a lot of driven and I just feel that I'm always on my best game when a drill and that sometimes I take away from drilling complete because I feel drilled down. Like, man, I've been journey so much, just want to go live now. You know? But, um, usually every day that I'm in a gym, I'm drilling a particular technique. You know? I think that's so important. Oh, super important for every, every up, martial arts, Jujitsu, anything more. Sure.

Speaker 4:          01:38:43       Large drill or you know, you're draining your free throws or, or whatever it is. You have to just drill it to your body, knows how to do it without thinking about it. Yeah. That's why when you see guys that just spar too much and all they want to do a spar, like, man, you know, cure. You're, you're, you're decreasing your chances of success and to think you're, you're enjoying because you're just not spending enough time focusing on the fundamentals and techniques kind of sharpens who keep those tools, you know, like keep moving him around like you keep adding to them. Of course. Driving Guy's fucking nuts when you just drill and eventually you hit that 1000 mark. It's not the same when you were doing it five or six times, you know? I'm not giving her too much wisdom though. He's, people are going to know what's up, but that's really is true straining.

Speaker 4:          01:39:25       It's boring so people don't enjoy it as much. It's not like I'm the only sociopath and then you could ask him. I enjoy drilling, you know, had a good pace, good speed where we're just going in. It's almost like a live warm, just drilling that move when I'm giving all my energy into it. I love it man. Well you also wear that. That's going to bring you success. Yeah. Oh, of course. But I just, I just love it. You know, the sheer making sure that my penetration steppers right. Or my left hand was up when I throw my right hand and my coach goes, hey, good job. Do it again. Okay Pam. That I fucking love it man. Now you, when you have a fight coming up, like say with aspirin, are you watching footage on him? I don't watch footage. My uh, Mike Brown, Bollinger none.

Speaker 4:          01:40:04       This guy, although the watch footage on and tell me what to do, what not to do, you know, like for the tow fight, same thing, you know, or maybe they'll send me like a clip that they wanted to see me like when a Woodley FOBT till they're like, look how Woodley a, counter them with this on or look what till did there, there's so many like little clips in, I'll watch him. But to watch fights, nine any watch like my opponents fight. Now what about recovery? You guys, uh, did the get a lot of massage? Do you do ice baths to any shit like that? I do. Uh, I, I've always done ice baths. She in there throughout my career, but thanks to man, my good friend Michael Miller, I tried to do a lot more, which I still need to do more. You know, a good two, three times a week is when I feel like at my best sauna I use you for recovery, you know, especially after like a lot of the guests that you've had in your show.

Speaker 4:          01:40:48       I've always done the Sanada to cut weight and knew that it had great benefits and training in the sauna, but it didn't know the science behind them. Then you have like odd doctor Ron, they'll go, Patrick will come in and it's like mind blowing. Yeah. This all makes sense. Why the Saunas so amazing. Why I feel great after I use a Sana, maybe not immediately because I have the two hour wrestling practice or striking practices and then you go in the sauna cause you're like heavy. They want you to work out in that you feel like shit afterwards. Yeah. But surprisingly the next day I don't feel that bad or that they have to and I just thought nothing of it, you know, just fucking whatever man. It's just, I feel good today. I had a great breakfast I guess, but I started thinking about times that I was implementing the Sauna law in my training regimen to times I wasn't. And I was like, wow, the sauna things amazing for everything, you know?

Speaker 5:          01:41:37       Yeah, no, it's huge. It says giant for reduction of inflammation. And there was that study that they did and was it Norway or Sweden or somewhere where they said there's a 40% decrease in mortality amongst all causes, stroke, heart attack, cancer, everything for people that, yeah, 40% decrease in mortality for people that use the sauna. I think it was four times a week for 20 minutes at a time at 180 degrees. I think that was the study that they ran and they just showed an 80 degrees. So they just, they, which is, you know, normal temperature anywhere between one 70 and 190 [inaudible] where a lot of people have their, a sauna set. Uh, but they said that in that hot range for 20 minutes, your body produces so many heat shock proteins that it just helps with so many different health problems.

Speaker 4:          01:42:23       Yeah. When I heard, uh, Ms. Patrick go sales things, my fucking mind blew up. Yeah. It's crazy, right? I'll never have to take pharmaceutical drugs. Nobody's ever going to take tell me you need these pillars. Right. And then people that hear this, do they doubted, you know, they have one profile attorney, Joe Rogan tenny and they had a doctor telling you, you want to cure problems. Just coin the sauna. Yeah, man. People with arthritis,

Speaker 5:          01:42:47       you know, another thing that's great is cryotherapy. Cryotherapy is great for people with, uh, inflammation issues to anything where you can get your body freaking out about temperature. Your body freaks out about temperature, whether it's cold or hot and heat. Your body produces cold shock or heat shock proteins. And then that really helps your body reduce inflammation.

Speaker 4:          01:43:05       That's fucking insane. He just feel better too, right? You get how they like, ah, I just feel better even when I'd be sucked down like Manafort fucking shit. I just lost fucking four or five pounds of water after a practice in the Sani feel like shit. But then I'd take a bath and then go to sleep, wake up the next day feeling good. You know, I put the water back in the system obviously, but I would just feel good and I didn't quite know why this is happening. You know, like let's say I got kicked in my elbow, my elbow would blow up and then for some reason that day I had fucking 45 minutes of in the sauna cause that's what my coaches thought I needed. The sweating would dramatically go down, but I wouldn't attribute to that just to be like, oh shit, that's crazy fucking wolverine. You know,

Speaker 5:          01:43:47       marine had something to do with it, but at the sauna had something to do with it too. Now, um, you, as you getting, you know, you're one of the top contenders in the division now and as things kind of heat up, are you having to do more media obligations before your big fights now?

