Speaker 1:          00:00:02       Three, two, one.
Speaker 2:          01:17:57       And again, I returned to the problem of capitalism is that it reduces you to your role within an economic system as opposed to why not gap. Go for a run through a bit of fishing. Could wander around, shoot some arrows, do whatever it is you're into. I spend some time, meditate in, spend some time exercising, spent a time in loving physical combat. Well, the reason you can't, there's no fucking time because he's. Your job is to stand on the line or in that cheese grater. Great. It just get your soul ground down. Yeah, that's necessary anymore. It's not necessarily. It's certainly isn't necessarily enough to justify spending eight hours plus a day, five days a week inside some sort of a box. I know a while ago you said we are both a speck of dust and limitless consciousness and this I agree with to limitless expansion, limitless contraction, possible within consciousness and what you said, if that one idea can change the world very quickly and that's why they'd be systems regulate the kind of information that's available and the way that it's transmitted and also the fact that it exists within the same economic model.

Speaker 2:          01:18:59       You can, as long as you're making money, as long as the money's getting directed in the right way. People will let us talk about real radical stuff. They're quite comfortable for us to say, hey, you should break down the system. You should devolve at twilight, this conversation. Whereas with geico, p attachable, he's an australian gay rights activist who lives in the uk and he said, it's like when you're talking like this with no disrespect, disrespect for the great civil rights heroes in the people that have had civil rights struggles, but he said, and he's experienced as a gay rights activist. He goes, in the end they will yield when it's to do with those things, your race, sexuality. People sort of know you guys, but when you, you know, the system will use, they will you. All right? Gay marriage, of course. All right. Yeah. We, you know, we can't fucking have slavery in the end. And of course these monumental human struggles. I'm not diminishing them because. But if you go near people's financial interest, you are fucked either they'll get you there when you start saying, hey, why don't we not pay our mortgages? Hey everyone, let's not pay tax to stop using oil. Right? You fucking your out. Uh, I see it so straight away. So it's sort of like, this is what's interesting to me, like was like these are the, these are the access points, these are the points where

Speaker 4:          01:20:08       there is vulnerability. I'm not suggesting that we will organize ourself into a radical crew of tax avoiders or mortgage renegades or wherever, but even though

Speaker 3:          01:20:17       are both doing well, we're in, like you said before, we're not in that weird, you know, upper stratosphere where you're living on the hamptons and some fucking hundred acre ridiculous seaside mansion you where your helicopter and private jet everywhere and you're worth $100,000,000. And that's a weird world. That's a weird world that very few people exist in. Once they get there, they don't want to leave. Once you start flying private everywhere, you don't want to leave. Once you have a match and you don't want a department, once you have a bentley, you don't want to, you go, you know, it's like nobody wants to go down. You want to keep moving up.

Speaker 4:          01:20:57       Yeah. And it's weird because those things happened. They tend to happen in. So if they haven't been in, if you've got that money for entertainment, maybe you're still sort of, you've got some connection to your roots and your entertainment and not maybe you'll still connected to the source. But when it's in tech and finance, yeah, you've got a vested interest. My friend jason segel, the brilliant actor goes, um, you know, you guys, you think all that stuff's about you, the jets and the billboards and stuff. But it's just the symptoms of other people making money out of you. It's not that you have a tool in your parlor machine, you'll be processed to be kicked out. It's not a carousel, it's a train. It will run out of energy and as soon as you're not providing your route. and I was doing some promo for this book. I'm still trying to. Sally occasionally promote in this free willing conversation at facebook and I family, man, this place didn't exist 15 years ago. We've looking at now it is a monolift like these other kingdom lives. Now google started all these little ideas that will make phones. Fuck

Speaker 3:          01:21:56       the newest google pixel. Two phones. I mean, they make, they make these incredible devices that you can interface into the google world and they're optimized for their whole system.

Speaker 4:          01:22:04       Amazing, amazing. You know, david fosTer wallace, your great american author in his book, infinite jest, postulated a world where all stadiums were named after brands were countries and regions were named after brands, and it's sort of happening. It's happening. The flags of our nations are merely a veil over the true corporate interests. The british empire was always about east India trade and all that kind of crap and this country. Now it's just a veil over true power.

Speaker 3:          01:22:31       I'm going to the t mobile arena in las vegas this weekend for the ufc.

Speaker 4:          01:22:36       Oh yeah. The team over in the mobile arena, that's what it's called. Now you know, you're sort of at fIrst when they start to name football stadiums in our country, you still remembered the name of what it used to be before sponsorship, but we start to forget that it was ever anything else. You start to forget. We were once warriors. We were once connected to the earth. We are gods were ones, eagles and stags. Now our gods are the timo, pilar, rena, take back your freedom. Not the coliseum. It's the sony center, right? The christians are been flown to the lines at the same 3:00 PM.

Speaker 3:          01:23:09       Wow. Yeah. Well, I mean, you know, they want people to use t mobile. I get it.

Speaker 4:          01:23:16       Would you mind to use it? We'll just ask me. Give me a deal. Oh, use it. I my liquid. You're saying keep talking unlimited data. It's nice. Yeah. One. Hey. So like, I learned an important lesson of you and this was it when I was a light came on last time you were doing sort of a very big a ufc event in I think vegas and my mates, like from the gym that I go to, genesis theme, I've already mentioned that they were coming over for a stack though they didn't ask me, but I sort of thought, oh listen, I could further inveigle myself into this little crew of martial artist by hooking them up with joe rogan tickets. And I thought, Yeah, I'll do that. Like every, the politician, so forth. So I text you a joe who hook up my mates with this thing and he went, oh, okay, who are these people is important to you?

Speaker 4:          01:24:04       And I took a moment, a form. They are important and like them, but was my motivations here. They're like, this is a good thing. I took a moment to reflect on it for shayla do this will come up with tickets, you know, maybe I'm doing this for the wrong reasons. I took a moment of rest are reflected. I didn't do it well it was a little less than. It was a little less than because you gave me pause for rest by. I think you were doing a standup show actually. And I was to and they were already had tickets for your standup. That's what it was. And I was like, how could you give them backstage passes? And your answer wasn't an immediate ben dover. Yes, of course I'll do what you want mr. Brand. It was a bit more questioning like, well who are these guys?

Speaker 3:          01:24:38       The reason why I ask, I always ask is because sometimes people say, look, you don't have to do this, but they've been bothering me about it. It's a guy I work with, or people have said, hey, would you do this? It's my best friend. I love this guy. And then I go, okay, yeah, ah, so you give people little junction because sometimes those people are paying now because somebody might be a pain in the ass to you and you might just be getting in line and I didn't know you as well, you know, so I'm like, well, and I really admired the way you handled it. Like I said, do you want to give my number? And that was the thing, and you went, no, I don't think I'll give him your number.

Speaker 4:          01:25:15       It seemed like I might be overcome me and made me look at my own motivations and I suppose that's it. Anything that is called the great Carl Young, the mystic, and one of the pioneers of psychoanalysis said anything that crosses your path that you didn't intend for, that is god in inverted commerce and opportunity to learn. So this is how I try to approach my life now. I was like, hmm, I didn't plan for that to happen. What's the lesson here? What can I learn from this situation? So like, you know, anyway, I'm sure damn guys would have been fantastic. I though they did later show me videos of what went on. I think it was just stack them and they were carrying on like idiots called up and down corridors drunk at their mind. So perhaps it was for the best, but generally I'm sure that nothing would have gone wrong.

Speaker 4:          01:25:52       But when I look at my own motivation, ah, what are you doing here? Why do you want to do this? You're doing it a little bit because you want to look cool. Don't bother doing that. Then you know, that's a little small in the way that I walked the path for a small amendment down a line. Maybe I will ask again. Yeah, actually joe, could you sort these guys out with tickets for this or that? But I'll do it with the right motivation, the right connection. Now, this again, as I keep saying this journey from unconsciousness to consciousness is what has been the myth of my own life. I think we have to. Whether or not we're in just limitless chaos in an ever expanding universe without meaning, without point, without love, you know, it may be. That is the way you know that a lot of people see the world that way.

Speaker 4:          01:26:32       It's not how I see the world. I see there as being meaning in everything, poetry and everything, beauty in everything, and certainly in my own life. I like to find the story. What am I meant to learn here? What am I meant to do here? What did I learn from being ahead in the story that I learned from being promiscuous, from being a drug addict and it all seemed to make a kind of sense. It all seems to be guiding me towards something and that thing does seem to be love, service, kindness, awareness. Not trying to manipulate people and not trying to get shit off people. Time is a good journey and I feel like it's sad if people don't get to do their own version of that journey because they're on the cheese grater or because they're pursuing some myths, some code from their childhood that they're not good enough or that they don't deserve to be happy or they can't achieve anything where whatever rung their call on, whether it's the wrong of booze or drugs or the wrong of staring at social media the whole time with the rung of hatred of others or the wrong of being caught in bad relationships and a crap job.

Speaker 4:          01:27:30       For me, I think that we can accelerate that evolution. I think that there are codes that can slip through and the same way that an amazon can spring up in 15 years and be this great economic monolift, new ideas, new faith's new ideologies can slip into the net. Particularly now we have this access to technology. You've slipped past the gatekeepers. you have your own media empire out of nothing. You know, and you've limited it because it's too you built around you as an individual in your perspective, et cetera. But these are, there are ways now of getting information out there that excites me. Yeah.

Speaker 3:          01:28:03       And They should, you know, and what we were talking about too, about being a hedonist and doing things wrong and fucking up. and what can you learn from them? I think every time you fuck something up and every time you do something badly you, there's a lesson that you get out of the weird feelings of failure, of discontent. And those lessons are extremely valuable. You know, a person who doesn't make mistakes and a person who doesn't do anything wrong, they never learned shit. You don't learn anything from doing everything perfectly. every time it doesn't happen. No one knew no one and the more bold and brash you are and the more you take chances and the more you put yourself into these weird positions. Even in these like, you know, I'm sure when you're, you were a sex addict and you're in this hedonistic whirlwind experience, you're still, you're taking in all this data and you're taking all this in, in the hollow feeling that you had that you didn't like. It is what propelled you to your new stage of once you

Speaker 4:          01:29:02       emerge from it. Yeah, that's right. Every so often because it's like pleasure laden an orgy. I mean that's the point of view. I mean this flesh everywhere. It's this bits of it. They're brilliant. I was no in, hold on a minute. This isn't working and this is a thing that I thought would really, really work, you know, like sometimes the, the great gift of promiscuity is you get to experience the intimacy with all of these strangers and it seemed exciting and the type of sexuality that I've always had is more about worship than any kind of domination I adore. I adore, you know, so it's not about like, I want to control you, so by like all these wonderful experiences and encounters, but within it, this kind of ongoing seem of loneliness and ignorable and also this is the thing, when you get the things your culture tells you you should be doing and you experience them now you know, now you know you can stop chasing the carrot because you've had a bite out of it.

Speaker 4:          01:29:53       And he's like, oh, mini bullshit, like you know, not an, it's a hard one to learn because anything that's got an orgasm at the end of it, you know, there's a degree of pleasure to be had, but it takes, it takes a while to recognize what this, the emotional cost or made a spiritual cost on other people. The fact that it's prevented me from becoming a father, from becoming a husband, from berlin, from becoming rooted from becoming actually whole, from becoming a man, from becoming connected. It takes a while to spot that. I think a lot of people don't get the opportunity to break out that pattern. I would never have spotted it. Had a not first being a heroin addict and got, hold on a minute. You're doing that thing again. Same with fame and celebrity. Well toxic, well toxic, exciting and brilliant and loads of lovely people in there.

Speaker 4:          01:30:33       And I still like, you know, I might make another film, I don't know what happened, but like it's because I'd had the template and the experiences of awe, this is addiction. You're expecting this thing to make you feel better. Now what's happened is I am as a baseline disabused of the idea that the material world will give me anything that it will ever fulfill me, that I am responsible for my own connection and that my role here is to serve other people and help them in if my objective in life is or what can I do to augment myself to make myself better. And I, you know, even self improvement. I agree with all of that. I agree with entirely. It's brilliant, brilliant thing and it's necessary I think, but like in order that I may be of service to others rather than. Because then I'll just look great in this arm chair ranking.

Speaker 4:          01:31:18       Self improvement is about being better at what fulfills you the most, which is almost always establishing community. So don't you think then joe, that we could do something that's a bit more explicitly that from the. You already have this huge community there around the joe rogan experience. Is there something in it bother you? Like couldn't there be something that wouldn't cost you that much? That might be sort of wonderful. Didn't do these things, not float into your world, and people go, you know, you're an influential figure. You're unusual. You have this strong male energy. Be very open to learning and very open to it and you're like, you know, I agree with you. A left wing categories right when categories, that shit's all got to go, but I think that there's a real opportunity for you to have a huge impact on communities. They're very neglected. Young males, for example, not knowing how to use their bodies, young males are that violence is becoming a problem for. there's not that many people that are in as powerful position as you to sort of the wrecks to them in a different way. Is that something that you know about? Is that something that's come into your orbit? Well,

Speaker 3:          01:32:23       you're doing it right now. I mean, you're doing it right now about communicating in a way that you're going to get to way more people than you're going to do it in a physical sense. You know, by spreading these ideas and communicating online in a podcast and allowing people to download it for free. Getting into your phone and your head and you know you're jogging and you're driving your car, you're getting ideas and the way more people's heads and you ever would by physically being there physically being there. It's very retro. It really is. I mean, you can only be there for so many people and what are you going to do? I mean, I could. I do comedy shows for a lot of people, but I mean physically being there and doing something and organizing some sort of thing. That's what you venture into some weird cult thing that's for the culture. Shit gets slippery. Everybody's covered in baby oil and you just fucking trying to grip nothing.

Speaker 4:          01:33:14       Right? We're in a jungle now. Massively side may be a right job. I think it's an interesting thing to observe. I do think that's right and it made a lot of people in england like the go. Yeah. Yeah. I heard you on joe rogan. I listen to joe rogan. People talk about it and it's interesting because it's different, like it's accessing information that people would not have always been. People come for the fight stuff or come for the entertainers, but then they're getting hit with graham hancock or some neurologist or wherever the behavioralist or wherever is a good thing. Well, I think

Speaker 3:          01:33:47       the wide variety of guests is very important too, for me personally because otherwise I'd get bored if I only talk to comedians are only talked to mma fighters or whatever, or even only cocked to scientist. I'd get bored. You know, I like, I like talking to a bunch of different people. You know what I mean? I didn't plan any of this. So the way that sort of an an folded is, is been pretty organic to use an overused.

Speaker 4:          01:34:13       tell me please just briefly, is there something about the phenomena of conor mcgregor that is unique? what is it that is happening? What has happened with him? What does he mean? What does he mean into ufc? What happens to him now that I'll post mayweather fight? What is he an example of sort of an outlier, a pioneer? How will he be regarded? What does he represent? Is he an entertainment product? Easy. A great athlete is a combination of all those things. What does he mean for the sport of ufc and what do you think will happen in mixed martial arts and boxing? Do you think we'll see more of those kinds of events? Well, you never going to see another one like him, right? Because he's a unique

Speaker 3:          01:34:53       person. He's. He's literally being himself. You're going see a bunch of people try to mimic that and in a sense he sort of mimicked the people that came before him, like the chill sonance and the muhammad ali's and the people that were really good at talking shit. The difference is that what connor's been able to do, he's the first guy in the ufc that's been able to do that, that's had spectacular results and also showed his real character in losing and then coming back and winning very quickly afterwards at the same guy like the nate diaz fight. I think that was a very important character exposing fight because he lost a fight. He got humbled and then he jumped right back on the horse and then wound up winning and then he comes back and blows eddie alvarez out of the water to become the first two division concurrent champion in the sport.

Speaker 3:          01:35:43       I think he's a unique guy in a very. It's almost like we don't have a word strong enough. Unique is not really a strong enough word. So he is founded on a belief in a very basic way. He's got brilliant, brilliant ability, massive. He's incredibly smart and a very. He's very innovative in his techniques and his approaches. And um, I think he has phenomenal coaching as well. And animal movements. The fuck is that walk well, he's just getting that thing that he does. He throws his name doesn't mean anything loose. He's doing. He cocking okay. When I come out and stay sometimes it says just an amazing thing to do with the body heat cooking. You say cocky. I was like, oh my god, these guys fucking out and look what he's doing. He's letting the other guy know that he so loose. You can kind of struck with his arms like rubber bands flying around, but I mean he's a combination of a lot of things.

Speaker 3:          01:36:41       He has a brilliant team. John kavanagh is coach is a brilliant coach. She's got, you know, amazing jujitsu, coaching and striking coaching in his mind. He just, he understands how to apply these things and his ability to perform under pressure. This is fantastic. You saw that in the mayweather fight. I mean even though he lost that fight, he hit me with some pretty good shots and he won the first three rounds against the greatest boxer of all time. So then the extraordinary, extraordinary. I mean you can say easily that made whether it was taking those rounds off and I agree he was, and you could say that may, whether it was bringing them to deep water because he knew it would exhaust him because he didn't give him enough time to train for it because you really only gave them two months. It was very brilliant.

Speaker 3:          01:37:20       I made with his part. He knew that he wouldn't be efficient. He would tire. Although as a kinetic, big explosive movements at conor likes to do their very taxing and he knew that he was not going to have the efficiency to go 12 hard rounds with a master defensive fighter like mayweather and made whether it was right, but he didn't want to get hit with that upper cut that he got cracked within the first round. He didn't want to to to like connor's movement was very unusual. It took floyd a while to decipher. It has been way better for him if he just blew connor out of the water from one round on and just completely outclassed him. But he didn't. And one of the reasons why I didn't is because connor's an extraordinary person and he has greatness. Greatness. I mean he didn't really have the proper opportunity in only being able to prepare for two months and only having this one professional boxing match.

Speaker 3:          01:38:08       There was a lot of things stacked against him and yet I feel, although he clearly lost, he performed admirably. I don't think it hurts his stock in any way. I think it elevates them and I think his next fight in the ufc, a whoever it would will be will be probably the biggest fight in ufc history if they can do it correctly, depending upon who it is, especially if it's nate diaz. Nate diaz is a huge name and if nate diaz and him decided to do it one more time, I think that would be the biggest fight ever in the historY of the sport because I think connor has eclipsed the sport largely, you know, and, and maybe for now maybe someone else will come along in the next year or two that, that does it. I mean look has only been around for a few years. I tweeted to him in 2013 or 14, I forget what it was when he had won a big fight in the uk and I said, congratulations on an amazing performance.

Speaker 3:          01:38:59       I really hope to see in the ufc someday. That was like four years ago. Oh my god. The most. So in four years he's gone from being this unknown fighter that only like the really hardcore fanatics, like myself knew about to him being this worldwide phenomena. He's the biggest combat sport athlete, not just of today, ever. There's no one like him. No one like him, no one that has the kind of popularity that he has. I mean, this fucking guy has thousands and thousands of people fly from Ireland to vegas. Every time he fights the weigh ins. It seems like you're in dublin. I mean, it's fucking crazy, man. When you look out, when I, when I interview him at the weigh ins in the ufc in vegas, you look out, you see nothing but irish flags. You see people screaming and cheering and singing. Mandalay bay during the floyd mayweather fight, which is not even the venue where the fight was being held. Mandalay bay was packed. Bumper to bumper with irishman walking down the hallway, cheering and singing songs in sync. It was insane. Brilliant. There's no one like him.

Speaker 4:          01:40:06       Is that. First of all, you have to have the greatness. Like we've had the greatest. Who gives a fuck? He's just another person because like I said about van gough, you know, like, you know, it gives a fuck if you cut your ear off, if you paint paintings, have god be good, game is good, but then like the law, there are often great geniuses in sport, but to have that, like you say, this fall that he used like that romantic ideas of Ireland and he's an irish ness, that became an important part of his perception, but it's obviously resonating in a very, very powerful way to have that kind of devotion or Ireland. Ireland's

Speaker 3:          01:40:40       very important. Ireland's a very important part of the equation as well because their appreciation and love and support of him. It's unprecedented. I mean, I've seen brazilian fans that love josie aldo and I've seen brazilian fans that love anderson silva and you know, the worshiped by their countrymen, but it pales in comparison to the amount of love that conor mcgregor gatz.

Speaker 4:          01:41:05       I understand. Then then myth aligns with his myth, the myth of the irish people as being oppressed by british colonialism and having to fight for their freedom. It resonates with what this man represents and perhaps this is always what happens with figures of greatness, whether it's within the realm of sport or within the realm of politics, temporarily a person sort of captures a particular mood, a particular energy, and this is what I think again, is to do with unconsciousness. I don't think people are go like a con, like are aware of these kinds of feelings. I think it's stimulated on a level that's not about for. This is one of the things I'm very interested in what lies beyond the rational. You know, what lexia, we can equate, we can work out, we can just. But there seems to be some ingredient even in conor mcgregor that you can't quite pin down.

Speaker 4:          01:41:49       Yes, there's the greatness as a boxer. Yes. The irish people, you know, but there's also some flavor is being caught and I wonder if you can ever preempt or understand these things. I wOnder if you can ever drill down, but like the sort of the work of Joseph Campbell, the work of Carl Young, the worker bees people to say, oh, they are unconscious archetypes. There are unconscious themes, there were stories that are running below the surface, patterns, coordInates that can be connected to. Some people will not believe the profession of in know how to harness these energies. If you have enough people feeling not good enough, they will spend money trying to feel better, whether it's the purchase of a car or a coffee or whatever it is. One of the key ingredient is make people feel not good enough. If you can rehab and redirect people's sexual eNergy so that their sexual energy is directed at products and consumerism, then you will sell Your product.

Speaker 4:          01:42:40       But for me it seems like such a shame to waste this force, to waste this knowledge, to waste his energy just to turn people into consumers just to turn everything on this planet into a commodity when what we could be doing is using these energy to imagine new worlds, to imagine new systems, to use our greatness, to use our greatness to. I don't know, Joe Love one another to create new tribes. I mean, I don't know if he. You. Boy, you tied a lot of things together. There was. It was pretty, pretty good rent that coffee's really kicked in and actually that's no joke. That's serious. I think I could do another one. I think I won't fucking handling 250 milligrams. I'll mainland this shit. I'll pour mii you want another one? I do like it. You do have a terrible drug problem. It is a drug.

Speaker 3:          01:43:27       I mean, what were you saying about connor's? I think undeniable. He's a hero and he dares to be great. I mean he dares to be great in a way that very few people do and he stands in front of the opponent and looks at the entire crowd and goes and goes like that and puts his hands up like that. I mean literally is like some archetypical fixture figure from the past. I mean beautiful. I mean what he's also doing by doing that, he's like, he's letting the opponent realize like you're in there with greatness. You're in there with someone who's incredibly comfortable in the moment and someone who truly believes that he's great and the results that he's had, like you can't deny that they have a factor in, in his future success and in the way people love them, the way knocked out. Although with one punch to win the title, I mean this giant buildup over this long period of time and then he just fucking starches them with one shot, 13 seconds of the fight and the deafening roar. The irish in that arena, when that happened was it was fucking insane. He's like a hero, like a mythical creature.

Speaker 2:          01:44:26       I suppose the role of the hero is to embody and represent some inspire to inspire, inspire the crowd to put me right.

Speaker 3:          01:44:35       Those people, those 15,000 plus people that saw that fight, who knows how much energy that gave them to then go forth and pursue their own dreams because that's a big part of what heroes represent. What a what a big part of someone who's accomplishing anything spectacular. It's not just that people get to watch it and get this thrill of watching this experience, but also that you get energized to go and pursue your own ideas. Yes,

Speaker 2:          01:45:01       yes. This is true. I agree. But, uh, I think an integral component of the mythic figure of the hero is sacrificing fucking credit. I'm in the bloody world judge conor mcgregor and any stage from any angle because people that are brave enough to do that, it's fucking unbelievable. But like the, what I've felt it while it resonates, we've asked when somebody is willing to sacrifice themselves is because it temporarily makes us recognize when someone's willing to die for what they believe in. Whether that is, you know, these civil rights leaders and miserable for malcolm x knew he was going to die for doing that. And he did it anyway. Gandy had a good sense that he was going to die. He did it anyway because what he believed in was more important than what he was as an individual. And I think that when that happens, it reminds us, oh, there's something like you say, inspire.

Speaker 2:          01:45:49       It puts breath into us. It reminds us we have the capacity for greatness and we are not just contained by our body. We all these streams of energy in that moment, perhaps there is no disconnection between conor mcgregor in that crowd. There is a oneness of purpose in that single punch punching for all of them in that moment. The only thing that saddens me is that is ultimately not ultimately, but at least seemingly housed by an economic idea. That's the old thing that prisons are the sort of contains it. Do you know what I mean? You got to pay money to go there. Ultimately, it's a commodified thing. Conor mcgregor is a commodity that all that makes people aware of the stakes that are at hand, that makes people aware of the magnitude of the event. If you can get pack 22,000 people into an arena like that, it makes people aware of the magnitude of it all.

Speaker 2:          01:46:34       If it just happens on a soccer field, no one's watching. It's not the same. No, you're quite right. I'm not criticizing the crowd because they're or because the crowd is important and that's what it's doing. It's representing something bigger, but I feel like it's a shame and I feel I say when you take it like we've taken into the arts because there's more sensitivity, it's more cerebral and it's less embodied, so ca qubein. He's like someone like, you know, like someone in the matrix waking up in their pod. He woke up in the pot of fuck, you know, he knew he was a genius. He knew that he was connecting with people. He knew it was representing something and we also use mentally ill and a drug addict and he killed himself and it. But I think that there is a sort of a comparison there that he knew that he was becoming commodified.

Speaker 2:          01:47:17       He was being reduced to a commodity. He woke up in the pod and for our fuck, all of these things that are coming from my heart, this truth, I isolation, alienation, the kinds of things that he was singing about, that in itself became a product. The machine can handle it. The machine can take people talking about that connecting to people's deepest fears of India that inadequacy and worthlessness and it can turn that into a product and sell it to them. I think you're getting caught up in money as always being a negative anD I think connor is actually eMbrace The money as a part of the narrative and I think you know another person who's done that without bragging about that as manny pacquiao, manny pacquiao was made hundreds of millions of dollars in the same form, has actually used that to spread well throughout the Philippines and hands out money to people and he's famously.

Speaker 2:          01:48:05       I'm generous in that regard and I think with connor's done is it's part of his hero mythologies and he's sitting on a. He's sitting on a throne on a pile of gold. It's really a part of it all. He's a king. He is a hero. Now the heart of the story, I'm not criticizing him as an individual and saying, conor mcgregor the money. Yes, but I'm criticizing the seed. Money is a part of the story. It's not necessarily negative and I don't think it is negative at all, but joe money is literally a symbol. It is nothing but that represent something. I promised to pay the bearer. we believe this is one up in semantics because he could definitely go out and buy a house with that. Money is real as fuck. Like he can go out and buy mansions and cars. It's real as fuck.

Speaker 2:          01:48:48       The idea that it represents like, I promise to give you this. Yes, it's a promissory note, but it's fucking real. You know, he has all that. He has 100 million dollars. It is a part of the store. He is sitting on a throne on a pile of gold. He does have a crown, is a crown on his fucking neck. I mean it's real. I'm not like, like I don't see conor mcgregor is the terminus of this point. I see. I see. This is an opportunity to critique what the culture is telling us and what the culture is doing to us. They're, you know, I understand that, you know, with money you can acquire goods and services, but what I'm saying is, is that our system for evaluate in worth has become about commodities instead of perhaps about beauty or about love. Not like, you know, I'm not saying that conor mcgregor should give away all this money and start marchIng around a be the new jesus of Ireland. Then that will be fucking fascinating to watch unfold. I'm saying that isn't

Speaker 4:          01:49:48       it discussed question, is it not a little unfortunate, but greatness is ultimately given to us as a product that that is how it is received. That's how it's understood. Is it possible that there will be other ways of demonstrating greatness as he does? you know when he's fighting? Yes, kurt cobain did when he was playing, but ultimately the dominant thing, that dominant puppet here, the thing pulling the strings is the dollar. I don't tHink it is.

Speaker 3:          01:50:15       I think it's a part of the story. Much like you know, your clothes are a part of, you know, what you look like. I don't think it's the dominant thing. I think it's a big part of how you sell it, like this is going to be the biggest fight ever. He's going to make x million dollars and the way condamine, but connor uses that as a part of his narrative. He drives around in a drop top bentley and he's, you know, he's got beautiful watches and suits and say fuck you, and pin striping. I mean it's part of what he's done by. By creating this incredible mythology mean. I don't think it's necessarily in any way, shape or form negative. I think it's a part of the story.

Speaker 4:          01:50:53       Say with hip hop, right? This is possibly a similar way of looking at the same idea and this isn't saying I know the answer to. Do you know what I mean? Sure. I'm not. The kind of work is being out and I want to teach you there. I'm not going. I'm trying to fucking work out myself. Say with hip hop, hip hop first. When it comes out, it comes out as this angry raw.

Speaker 3:          01:51:10       No, not really pay. Originally it came out as like a happy ron, a hip hop hibbett to the hippity hip hop activity beat. Don't stop this bit with

Speaker 4:          01:51:18       for combat or at the beginning and then like it becomes a social whole. Yeah, sure. Heal and bambara and yesterday early hip hop pioneers and then we go through this sort of that phase of. Yeah, you're right. It goes through the early part of it. Jolly

Speaker 3:          01:51:31       alliance to rap, gangster rap, like anger of we are going to have a voice straight outta compton.

Speaker 4:          01:51:40       Amazing. And then that in itself becomes about like what is the subsequent mutations of hip hop as it becomes sort of claimed by a dominant system. It becomes about jewelry, bling, particular attitudes and lou, do you not see what I'm saying that there's sort of almost like a trend. Things get pulled into a certain strand, a certain way of being. It

Speaker 3:          01:52:02       does, but it doesn't have to look. It didn't with some guys like the really like here's a perfect example, one of the best rappers ever, nas, nas never fell into that. Nas remains one of the best lyricists of all time remains brilliant. All of his rap has meaning. It's creative, it's interesting. He doesn't fall into all the bullshit and the bling, although he has plenty of money and he has all the trappings. He's got this sort of style about him where I believe his father was a jazz musician and he grew up with, you know, with art in his family and he's an artist first and foremost, and although he's a brilliant rapper, he's my favorite rapper. I think that he's never really fallen into all the bullshit blang,

Speaker 2:          01:52:46       mansions, all that stuff. Like the display of it all. I mean he has these things but it's not the primary display when you're talking about nas, like as an artist, as a musician and because again, like I suppose what I'm interested in is how like sort of cultural movements start off. It seems by saying something that's important and powerful, whether it's punk or hip hop like becomes a voice to the disembodied or a way of conveying a embodied disenfranchised comes a voice for them. Or like in a similar thing with punk punk. Very observable because it was relatively short term movement. The bands like the pistols and the clash and all these stuff, these bands come out of england and it quickly became sort of commodified and sold back to people. What I'm saying is is like that, and this could be resolved, this. I'm now during the second candidate caveman coffee in his skin deep.

Speaker 2:          01:53:35       the pimps in my mind. This is too much for one man. I think it's 5:40 for the two kiDs as well. Do the dMT now. I'm almost there. So like um, what I'm saying is, is that things start with this original germ greatness, a glory heroism, but there's anger and there's an external system though joe, that can turn into a product and sell it to people. And I think that that does strip it of its, of its real value and you all saying, I suppose no, it doesn't matter. It doesn't have. That can just be the architecture of it or the, the aspects of it. And I'm just saying as long as we have a system that is ultimately about making money and turning everything into profit. And that's what I'm not saying this about any of the individualized. In fact that's the point I'm making.

Speaker 2:          01:54:20       He is great now as this great, great, great, great, great, great. But ultimately you great me great. We're like, please god like a pool. But everyone's pulled in the direction of prophets of like is a thing you've got to swIm for. Like now as we become free, is there something different that could be done here? Can something truly glorious? Be down here. Like when you describe that moment of vegas temporarily being overwhelmed noise. It has been in recent days by tragedy, death and blood, but it a glorious spirit of Ireland and a hero that isn't the unfortunate that that energy can't be literally used to create better worlds, better systems, better lives or that really happens is a load of people make bunch of money and probably. And I don't necessarily mean the fucking protagonists, you know what I mean? Like people talk a lot about our athletes and too much money I don't agree with.

Speaker 2:          01:55:12       That's one of the few ways that fucking ordinary working class people can make a lot of money. But there are people at the top of that chain is siphoning significant amount of money. I've all of those little industries, you know, so. But that's my question. Responsible for making it happen in the first place. I mean you can't leave It up to the athletes to put something like that together. You need a dana, why you need a floyd mayweather and money. The money team productions. You need people to promote it. You need people to put together a press junket and a world tour and then you need people to organize the paper view and then ben. Then the real ultimate result is the

Speaker 3:          01:55:44       inspiration that all the people that watch it get the inspiration, the entertainment, and it's completely up to the individual whether or not they pursue greatness or whether they just pursue money and it's a trap if there's trappings in both ways is the trappings of greatness with no money. There's the sadness of someone who dies great, but penniless and homeless. and then there's the guy who just threw it all away from money and that never ever realized its full potential. Which is equally sad. But I think the in that is that we are showing a particular aspect of our own conditioning there in believing in the myth of the individual, but the Individual will always try and if you have greatness, you know. But like now you did say like the great person that dies penniless know it's a kind of a shame that we don't create benevolent systems that are helpful to the vulnerable.

