Speaker 1:          00:00:03       Oh you dirty freaks.
Speaker 52:         01:16:15       And then and then she's showing me these photos and her phone. She's like look at the parties we have. And it's just like her and this other girl like know women she's a comedian. No no no she's the wife of the one she's just like going around the whole place like bragging about her husband how many million.

Speaker 9:          01:16:30       Yeah she was she was very cute but this guy looked like a bear and you know he's a bigger guy with a suit that's like four sizes too small we're probably both CIA guys you got slowly worked there is slowly gonna make it into the organization.

Speaker 10:         01:16:43       DAVE There were looking into this whole death squad thing. You know like with his death squad we have to worry about them. We'll see.

Speaker 27:         01:16:51       See you you're the guy that they wanted to take up there and show them. Yeah. Sure.

Speaker 11:         01:16:55       You're going to drug you and hit you with some fucking some hypnosis.

Speaker 9:          01:17:00       Europeans just they just don't have like normal sex.

Speaker 44:         01:17:03       He's going to be some Manchurian Candidate type 2 that's going to happen. CIA do is going to drop a nano pill in his drink. That's silly bitch. He'll be hammered. He'll drink anything to send his way.

Speaker 52:         01:17:14       You know with all the waiters that lady that drives around in that pink Corvette that's all yesterday. This was my night Yes sir excuse me last week. This was my point that I see her maybe once a week and it's always random places like I'll see her in Hollywood once I hear a lot around here. But like that you just need to tell people what she is. She used to be like a rich wife I guess that would post photos or these billboards like all over. Just kind of promoting her and I don't think she really had. Well that's one way to describe. Yeah. I don't think she really had anything going. She just had a lot of money to play with and so she pretty much made her seem like she was a big deal when she really wasn't used as a rich wife.

Speaker 11:         01:17:53       Yeah well the billboards were these giant billboards. See Angelina on them in like big letters like whoa it's Angelina. And she's this really pale lady with giant tits. Yeah and she looks a little odd like she looks like. Like really like photo shopped. Like really like brightly lit like it's really hard to discern like key features because she's apparently she's very old. And when I came to L.A. in 94 she had big billboards all around town. Like several of them that said Angelina it was just her and then her management's number. It was her in her underwear. It was really high. Yeah it was kind of crazy because you know she was. She had a really nice body I guess.

Speaker 41:         01:18:32       Yeah. Back in the day. I do that. Yeah. And that's like. What's her face. Dolly Parton.

Speaker 11:         01:18:38       Yeah. But by the time she was doing this I mean who knows how old she was in that picture but the the one that you see today bears no resemblance.

Speaker 9:          01:18:48       Yeah. I had no idea who she was. And we were shooting something at Hollywood Highland one night and that crazy like area and all of a sudden she pulls up and people were like Oh my God there's Angelina. And it took I had no idea who this was and it took it like four people 20 minutes to be able to explain to me what the big thing was there. Well I think she's in L.A. she's like a.. Like an icon.

Speaker 18:         01:19:14       Yeah she's probably 60 years old at least. She still dresses like she's like 75. I've seen her several.

Speaker 9:          01:19:20       I wonder what she wanted if she wanted to be an actress or like what. Oh that's a good question. Interesting marketing campaign.

Speaker 7:          01:19:27       But what's really weird is is that how much I sear and jump in. That's like one of the only cars where you're like Oh that's her. That's her. That's her. Like how many times you actually drive by people you probably know right and drive around the same cars. It's just so weird how small Los Angeles actually is.

Speaker 10:         01:19:43       At that point you will in that sense and you know it's also like the spots that she hits the spots you're at like I said I just saw the coffee being there. That's what she looks like now. Yeah yeah yeah man.

Speaker 43:         01:19:56       All right. I'm sure she's a nice lady. I mean you know I don't know hate but you wouldn't do that. No I mean look man.

Speaker 14:         01:20:04       Nothing wrong with being that you know that's who she is she's fabulous.

Speaker 43:         01:20:10       Let her go get it. Fuck this look. Look that Brian put that away all the way. She's your grandmother man. Show some respect.

Speaker 19:         01:20:22       I don't know if she's a mother or a grandmother but you know that that whole wanting to be famous thing is a strange thing. She was like one of the original reality stars. She created her own reality show by just putting up billboards. A reality show became her life you know no one was filming it but her life was a reality show. You know I know she was I knew she was a couple of years after living here. So I've known who she was since 96 ish 97 ish. Wow.

Speaker 9:          01:20:52       I remember when she pulled up she had her face covered with like some kind of like one of those Asian aliens. Yeah and shoot.

Speaker 29:         01:20:58       She was mysterious. Yeah well yeah. That's uh that's a strange strange world we live in my friends man.

Speaker 7:          01:21:07       If I was a porn star hot chick porn star I would buy a pink Corvette and be her new competition.

Speaker 13:         01:21:12       I'd be so rude. You can call yourself Anzalone.

Speaker 42:         01:21:15       Yeah or Angelina.

Speaker 10:         01:21:18       That's a good idea though because I mean that's how she got her attention to seeing that you know pink Corvette the money girl Angelina maybe you could have like your whole thing was about like how you get a rich husband who allows you to freelance in your porn career and that you know that will be the whole thing. So the husband has no idea what's going on he comes home. What is happening in here. Who are these guys.

Speaker 22:         01:21:42       And you explain while they were tag team and you I'm got to say you know it was all so I could get better with you honey I just. They're they're not tag team me. They're teaching me this is it's very controversial. I should been.

Speaker 53:         01:22:01       Not going anywhere.

Speaker 41:         01:22:04       Have you ever been with a girl that you're just completely haunted about like that you think about like even after it happened it was like Why the fuck did I do that. That's part of being truck son.

Speaker 2:          01:22:14       That's a whole part of being drunk. That's a beauty of life. If you didn't have those stories then you wouldn't have those awkward moments. And if you didn't have those awkward moments you wouldn't have some really hilarious shit to talk about when everyone else is drunk as well. I can understand what you're saying here. That's what drunks have the best stories. The being drunk drunk stories when they could just really cut loose and be free and not worried about it. I have friends from back in the Boston days of the best stories when they're drunk and then somewhere along the line those folks become alcoholics anonymous people and all the stories stop. Yeah.

Speaker 41:         01:22:47       I feel like I'm going to start getting into alcoholics anonymous soon. Speaking at the Comedy Store. Going at comedy clubs so much you just have to fucking during me and Tony battle with this almost every single night where we're like have you got a drink. Yeah.

Speaker 9:          01:22:59       Because you know I mean it's just you know what's interesting about you know it's like either the night's going great and you want to drink to celebrate or it's a fucking boring night. You want to drink to have more fun. It's like there's never ever a time where I'm just like in the middle like you know.

Speaker 30:         01:23:17       I just said yeah we're going to do it every night.

Speaker 4:          01:23:22       Have a show though man it really can wear on you.

Speaker 9:          01:23:25       Well you know I'm very lucky because on my end of it I'll sometimes only have a half a drink or one drink because I'm very little and I'm very reactive.

Speaker 29:         01:23:36       And so how many beers does it take to get you fucked up. Two and a half probably. Yeah two and a half beers and fucked up. Three I'm fucked up.

Speaker 6:          01:23:48       Great.

Speaker 4:          01:23:50       Yeah. Three and I just decide to tell a story that I wasn't sure if I was gonna tell.

Speaker 9:          01:23:55       Yeah I normally don't get to my third during Ken till pretty late. Oh really that's funny.

Speaker 10:         01:23:59       Yeah that's weird. How much you weigh. Probably about 127 right around there.

Speaker 54:         01:24:08       And if you think about a beer is what a pound right.

Speaker 36:         01:24:14       Yeah I guess so.

Speaker 19:         01:24:16       I'd say subtle of Jack Daniels fucks me up essentially you get to like one percent of your body weight fairly quickly 1 percent by weight in beer.

Speaker 29:         01:24:24       Oh that's interesting. Yeah.

Speaker 41:         01:24:30       Would you say what about Jack Daniels.

Speaker 13:         01:24:31       I've gotten to the point where I think one bottle of Jack Daniels would fuck me shut up son you fucking start slurring when you open the cap. Larry slurring in and then alive.

Speaker 10:         01:24:42       Sometimes I feel like I'm talking about like bleeding from the liver until I expire. Yeah it's interesting that no one's figured out a way to create the effect of alcohol without the horrific effects to your fucking body.

Speaker 38:         01:24:59       Well gee you know my way works. You could just get down to one hundred and twenty seven and just sip on a drink all night long.

Speaker 31:         01:25:05       Feel great or black out every night because you keep forgetting nearly one sex sounds now right. Like you imagine it like a guy like Tate would take could. Well he doesn't drink but in his prime. Big guy you know the guys can put away more like Joey. Joey could put away some fuckin booze at the wedding. Joey

Speaker 41:         01:25:24       Joey barely ever drinks but when he does he always gets the most. He said so cute that you'll get like I got an orange cream sickle. He was a good man.

Speaker 29:         01:25:34       That's why you know people like pina coladas and shit. Yeah yeah. Fucked up and some folks only allow them that on when they're on vacation. But men. Well when men are drinking they weren't manly shit. They want something that is mixing up.

Speaker 22:         01:25:52       Oh yeah right. Talking about here's one drink right now.

Speaker 41:         01:25:56       I have a long night of drinking. Don't be a pussy. You're saying you rather drink with them than drink with us. No I mean how would you have you. How dare you let me know what you have because I'm pretty hung over right now.

Speaker 29:         01:26:07       Well I'm about to go watch a fucking UFO documentary. So I'm fixing you're fucked up if only I can watch today. I'm not really big on watching UFO documentaries while sober there's a spray something's gonna go wrong.

Speaker 36:         01:26:18       This jam van just showed me there's a spray that gets you instantly drunk for a few seconds.

Speaker 18:         01:26:24       Well that sounds awesome. Seems super healthy. You should give give that to yourself right before you leave the house.

Speaker 41:         01:26:32       How long does it last.

Speaker 55:         01:26:35       It doesn't say just a few 5 seconds.

Speaker 39:         01:26:37       Is it like some limpets type shit. Yes.

Speaker 55:         01:26:39       No. I don't know what it is. It's one spray releases. Point 0 0 7 5 0 0 0 gets you drunk legally 0 legally drunk.

Speaker 18:         01:26:51       How would you show me that they got some sportscaster some sportscaster got pulled over for.

Speaker 14:         01:26:57       Is it Al Michaels. I got pulled over and he was on the limit.

Speaker 31:         01:27:01       It was absent at the limit 0 8 and 0 9. What happens then when you're out.

Speaker 51:         01:27:07       Here's a link. Don't you first have to do the drug test.

Speaker 42:         01:27:11       You know like you walk around like a buffoon and then if you fail that then you have to do it. He obviously I guess showed signs that he can't do. You know balance on one foot. You know so.

Speaker 10:         01:27:20       Well not necessarily. They might have just asked him and he said he would take the test cause you only had one drink. That's what he's saying. Saying he only had one drink. I think that I read that note. You know what. That's what the I'm sorry. That's what Reese Witherspoon's husband said. You got the wrong drunk. He said he only had one job but the Al Michaels guy he tested on the limit. And he's a fuckin man's man. He's a fuckin sportscaster. He told me that guy doesn't know how to drive when he's a little tipsy. He's an 0 8. Let him go. You pussy don't you appreciate a good game of hockey being called by the maestro and he let him go. It's not like you're letting go of criminal 0 8.

Speaker 9:          01:27:57       Not something pro drinker that's a pro socialized. Like I've known him since he was a baby.

Speaker 10:         01:28:02       Yeah. 0 8. The fuck out of here. What a pussy society we have. That's not drunk. OK if he's drunk. Yeah for sure. Arrest him asshole. That's ridiculous. People driving around drunk are assholes but people driving around that are barely buzzed at 0 8. Come on. How do I know that your body functions as good as mine does when I'm drunk. How about that. Your reaction time. How good is your outlook. How do I know you're not a dullard without with a slow right foot.

Speaker 3:          01:28:31       You just can't get to that burger on time.

Speaker 29:         01:28:34       You know maybe Al Michaels could still even eat whatever he is 70 and still do a solid two step hits that break like a champ. Not saying he should drive drunk. I'm saying what's 0 8. Looks like a drink right. Yeah pretty close yeah. I would like to see what a 0 8 guy looks like performing stuff. You know I wouldn't like to see him go through that. I would like to.

Speaker 9:          01:28:59       I'm sure he's always nowhere when he's calling the Super Bowl.

Speaker 2:          01:29:02       You know what I mean bright you know. You know one that doesn't count though here's the thing though is the adrenaline that you get when you get pulled over. I would imagine that would have some sort of a recuperative effect. Like if you're a little a little driving a little shitty cause you're kind of hammered and you get pulled over and it might jolt you into a position where you could possibly perform the test a little better than you could be but it's not going to make you less drunk right.

Speaker 29:         01:29:24       So 0 8 is still in 0 8. She blew it.

Speaker 56:         01:29:28       Yeah I think it's just entirely too low to blanket that that's considered a DUI. Because I mean you know if you go out to dinner and you have a drink like a margarita and a bartender like cause it's stronger than normal. Are you saying that just having one margarita with dinner you should go to jail and you know get all these things on your license that you think you know that you're gonna run into a pile into a school of children. Like I don't buy that. I think that's I think that's it. I don't know I'm not a big fan. I think aging needs to change.

Speaker 10:         01:29:58       I think that's a dosage issue where you're talking about the dosage issue and that they really should get in trouble if they're doing that. I mean people don't want to get in trouble you go you go. This proves the good the stiffest drinks.

Speaker 5:          01:30:10       You really should let people know what the fuck you serve them and if you're serving them some margaritas It's got twice the alcohol in it you're trying to get customers that way you could fuck somebody up if they know exactly how they usually rocket you know they have this thing I'm good for one margarita and then I back the fuck off and then I get home and I'm fine. And then also the guys hand driving on. He doesn't know what happens because you you say saying essentially like doubled his dose.

Speaker 51:         01:30:33       Yeah I'm just saying it's way too low I think.

Speaker 17:         01:30:36       Yeah but not to you. I guess I see your point.

Speaker 29:         01:30:39       Definitely. But I'm not convinced. I don't have any data I want to see a guy who's at a weight go through all that shit.

Speaker 18:         01:30:46       Is it based on what percentage you are. Your fine too. You know I want to do it. I want to. I want not to get you guys together. No. No I don't want to.

Speaker 2:          01:30:55       That's one thing I've been really careful about my entire life. I think it's really important to be safe when you're operating a vehicle. I mean the idea that you would operate a vehicle with your body all fuck in half there. That's so scary to me it's so scary to be the driver it's so scary thinking that so many people out there that are doing it.

Speaker 46:         01:31:15       It's so selfish and stupid but I think that I would like to find out what it feels like to be at 0 8.

Speaker 10:         01:31:24       And do you know any of those tests any of those lean. I wouldn't know. What is it like if they say like you know I'm not gonna drive but get me to the limit. Give me a breathalyzer. OK you're at 0 8 now. Like whether it's three drinks or two drinks and now make me do your stuff. I want to know what it feels like.

Speaker 12:         01:31:41       Buy you can buy a breathalyzer on Amazon you should do it. I don't want to do it because I don't want to. I definitely don't want to drive by but I would like to drive on a course I would like to go on a course and see like get me to 0 9 and let me see what I can do.

Speaker 56:         01:31:53       I think you're gonna be surprised how exactly normal you're gonna be feeling.

Speaker 10:         01:31:57       I wonder why I wonder because I've been drunk and as of you I wonder. I wonder what it's like to do that.

Speaker 14:         01:32:05       Well I would but then again like telling people that 0 8 or 0 9 is the limit means that's probably where most people who are not in the best shape or don't have the best talents for alcohol where they start to falter.

Speaker 44:         01:32:19       So if you make it a public policy that's probably a good idea to do it on the conservative side you know ethnic humor you had a fun funny thing was talking about like it should really be based on your tolerance and they should you should have like a license that indicate their tolerance but that shit changes too. Because dudes start falling apart.

Speaker 36:         01:32:37       Yeah. You have to just take a license test Sara tolerance test once a year.

Speaker 3:          01:32:41       It's so incredibly irresponsible to tell people they can drink more. Right. You know they tell people that the legal limit as is that you could drink a little more.

Speaker 53:         01:32:52       Fuck just fucking green light. I love that.

Speaker 5:          01:32:56       Yeah and God dance like me boy. I got tolerance like. I mean think about like that my friend Justin. Here's a perfect example. You know my friend Justin said that seven foot tall did not find Justin's like a legitimate giant. He's enormous. And if you go drink for drink with him you're gonna die. If you're going to die you're not the same species as him. He's a completely different human being. So it's like a dog next to a cat.

Speaker 9:          01:33:17       It's not the same time. Pretty sure it's Andre the Giant actually has a drinking record. I'm serious. I think he has some. There's a drinking record I think it's a crazy night. And lawyers. Wow. Wow. But he was you know he's like he's like seven foot something.

Speaker 31:         01:33:34       He was enormous. Yeah. There's been a few giants since then that gotten mixed martial arts. This is Guy giant Silva. He was like a legit giant. And he fought in pride. And then there's Antonio Big Foot Silva and that guy. I think I'm seeing I think I'm saying giant silver I think that's his name. If not I apologize. It's a big giant go crazy shaggy hair. And then there's another guy semi shell. He's like seven feet tall. I think he's just a huge guy. I don't think he has gigantism I think he's just an enormous regular human but you would just imagine a guy like conjure the giant those little tiny you ever see a picture of a little tiny beer can in his hand. Yeah. To Tracy to trip he would hold a beer in his hand. I was like you hold on when those little kids apple juices you know the ones that come in lunchboxes.

Speaker 41:         01:34:23       Well this is that they estimated that he drank over 7000 calories every day and booze alone.

Speaker 9:          01:34:31       I wouldn't do that. Do they have the sat there the number with. I know it's like a decisive thing.

Speaker 29:         01:34:36       Well I want to see the picture of his hand because it's so silly.

Speaker 9:          01:34:40       You know Rowdy Roddy Piper started coming by the comedy store a couple of years ago and once in a while he'll swing in and he's friends with a few of us there. And man he's so great at hanging out and telling stories. And one of the stories that he told us was about Andre the Giant. Somebody was guys you know because they did the road together for a decade or right. Right. And he talks about how one time they were at a bar and there were these college kids like you know fuck you Andre the Giant that they're drinking beers at that one time a kid drinks a beer throws the empty can at the back Andre the Giant said and he goes. Don't do that again. And then later on he takes an empty can and he throws it at the back onto the giant's head and they do that and they all sure. Oh my God. And they all run outside. Running away from Andre the Giant who got up and is now chasing them and they all got in their car all at once but Andre caught up to the car before it drove away and he just flipped. He he picked up the coin as you hear the story. Rowdy Roddy Piper. Really. Yeah. It's got to be a true story too even if it's not.

Speaker 34:         01:35:46       Let's let him tell it.

Speaker 4:          01:35:48       Isn't that picture hilarious though him holding the beer can. I mean it's like a little bait. It's like you ever see like a little kids refrigerators that they would fake refrigerator. That's what looks like.

Speaker 41:         01:35:57       One hundred and nineteen beers in six hours.

Speaker 43:         01:35:59       God that's what they're trying. Yeah that's what he drank. Yeah yeah. How big was that guy.

Speaker 49:         01:36:05       What was his height and weight 7 1 7 foot 1.

Speaker 17:         01:36:13       And he wasn't just tall. He was enormous. Oh yeah.

Speaker 49:         01:36:16       God damn between 6 and 7 5 and over 5 some between 6 7 7 5 and over 500 pounds.

Speaker 10:         01:36:25       And then I also saw some that's a very whole fucking they measure him right.

Speaker 53:         01:36:28       You know what the problem with that is wrestling they lie you know six foot eleven 3000 pound twisted steel you know they lie just to make guys look bigger.

Speaker 31:         01:36:40       But that guy was like legitimately enormous like in a real wrestling match he would beat everybody.

Speaker 9:          01:36:45       I also heard a thing that that big body slam that was like from the big wrestle mania to where Hulk Hogan body slams the ultimate bad guy Andre the Giant. Right. And it's like you could tell Andre the Giant jumps into it with all his might and Hogan's just trying to. Yeah. All he needs to do is go like that. It's amazing that he can even hold them up. And he said that when he did that he could feel every disc in his back just go up up up up up up up up. Hulk Hogan. Yeah. And then he laid down Andre the Giant and he was just so glad that that was the end of the match because he he ruined his back.

Speaker 10:         01:37:18       Yeah. His back is fucked up now right. He's had surgery.

Speaker 8:          01:37:23       All these guys are. Those guys are unbelievable warriors because they were doing it every night and sold out arenas. You don't realize. Right. They had to put on a show. They were going non-stop. And like even Piper just like six or seven months ago he was by the store. He would come in like once in a while every few days for you know just then. Anyway he could. He kept going Oh my shoulder saw my shoulder so I'm going to the doctor on Wednesday. It's still worked out for four hours today. Well my shoulder saw Hannah finding out that he had a technically broken his neck. A broken neck and the doctor's like it's not your shoulder it's your neck and it's broken.

Speaker 10:         01:38:00       So it was like pinching a nerve and Ryder was hurting his shoulder right.

Speaker 9:          01:38:03       But he he's just. These guys are so tough in real life. That is to hit on a sore shoulder.

Speaker 10:         01:38:11       Yeah. What does people give a fuck about wrestling anymore. Oh yeah they're still there. It's still very popular. Unbelievable.

Speaker 9:          01:38:17       I keep seeing like C.M. Punk and all these people and all the pictures and been crazy is that you know most people don't know this but like Monday night raw for example which is the premiere weekly show someone's a wrestling fan. Yeah but it's been number one on one. It's held Monday nights forever. Do you know this and why the fuck do you know this. I said I'm saying let's go on. When I was saying when I was a kid I was in a wrestling like that.

Speaker 18:         01:38:41       And then I grew up and go oh my gosh. Yeah I can't believe you went there.

Speaker 30:         01:38:45       Me too and I still like wrestling I'm still has pubic hair. Dude stop being an asshole. I don't. I haven't watched wrestling. What you're doing is cyberbullying right now.

Speaker 38:         01:38:53       No I'm just I've been giving him a hard time because they all had like a wrestling party and I was there wasn't we our buddy you got wrestling mania and he has a giant screen and it's funny too.

Speaker 18:         01:39:03       You know we all do you guys take our clothes off. Yes. Right. Did you reenact the moves with lube. Yes. Hey what do you think about this CSPAN thing. The bill that passed the House it's fucked up crazy scary.

Speaker 2:          01:39:16       If you guys don't know about the House of Representatives passed Cisco which is the Cyber Intelligence Sharing and Protection Act by a 288 to 127 vote and it's the ideas supposedly that it's meant to enhance national security by facilitating sharing of electronic information between like this quote between say a private company and the government this is a story from media dot com and the way they describe it is that if the government like say if a private company in the government deemed threatening the bill's opponents maintain it will make sharing of personal private information far too easy so I guess the idea is what is it what is the main the main idea about behind this bill is that they're going to be able to see every website you've ever visited every Web site will have a bill to share the information of different people who have gone to them that would just you know I have no idea what the exact specific thing is but yeah it seems like that's what I was talking about.

Speaker 57:         01:40:29       But it isn't going to be vetoed by Obama.

Speaker 2:          01:40:33       I don't know because he didn't have but he didn't veto the NDAA. You know I mean Obama is a hilarious kind of situation because he's super intelligent he's half black he's you know from a single parent household but he's still like votes just like the Republicans do. He still does stuff that the Republicans do like it's really strange. It's like if he was a white guy people would be fuckin furious if he was a white guy of privileged background and he made the choices that he's made as far as like bailing out the banks as far as passing the NDAA not vetoing in all these different things that have happened the drones all these different things that have happened while he was in office. If he was a white guy of privilege he would be getting crucified. It's fascinating. It's almost like the perfect plan like if you were a military strategist and you're trying to take over the company you would do it with a situation like that you wouldn't just go get some super elite rich guy you'd get some guy who you would associate automatically with progressive liberal sensibilities and then you do all that creepy shit right under his nose.

Speaker 9:          01:41:45       It's really interesting. His big slogan was change yeah.

Speaker 22:         01:41:49       And looking back on it now it's like well he changed a little you know drone attacks went from 50 up to like 300 changed a lot in Pakistan. It's not funny but fuck man. I don't know it's uh it's it's just seems like it if if he really could change things.

Speaker 21:         01:42:10       If you really could like influence this society and how is the time to do something you know instead of just these speeches sort of reactionary speeches dealing with each and every issue whether it's Sandy Hook or whether it's whether it's this Boston thing like wonder what if anything could be done to sort of enact a a change in a culture a plea for for a change in a culture. And if anybody could do that it's got to be the president. You know and the president addresses. He does these national speeches where he addresses policies and he addresses not national affairs as far as security affairs and then threats and various things along those lines. But what this country's really fucking needs they need of a different not not a different person but a different mantra. We need a new way of looking at things. We need a speech. We need something that gets people believe and we need an I have a dream that I have a dream Martin Luther King's speech to this day. That shit resonates. No one's doing the I Have A Dream today. Everyone's doing the. We're all gonna get along and change and hope and you know and make it more affordable and healthcare for everyone.

Speaker 58:         01:43:40       And gay marriage.

Speaker 21:         01:43:43       But no one has a speech about uniting humanity and getting us to understand that our lives really are truly only better when people around us lives are better as well and that United there's enough resources for everybody there's enough love everybody is enough nuff health for everybody. There really is. It's just the current system in the current ideology that we have is not based on the reality that we're an expiring lifeform. And then we have a temporary time here on this planet and to waste it not being aware of the full reality of the situation is a shame and a guy like Obama has the opportunity to do that but he doesn't ever say anything like that. He never says anything that really inspires people to look at it in a completely different way. He never says anything like I think you have to. If you're in a position to be the fucking President of the United States that's a position with very few human beings ever get to reach.

Speaker 15:         01:44:48       I mean maybe he will when he's leaving. Maybe we will once he leaves. Maybe you can't when you're there. I mean who knows. I mean maybe it really is an incredibly restrictive environment.

Speaker 21:         01:44:58       And he has no room to free ball and no room to go outside of what they want him to distribute as policy. I don't know. Mean I don't know what the fuck the situation's like but if this world ever needed someone to speak up and someone to just make some fucking sense someone to make some sense and not talk politics you know not talk religion just talk humanity not talk nationalistic not talk conflict just make some sense.

Speaker 36:         01:45:29       Well I guess this is the you know this the same bill was vetoed last year by the White House and it looks like you know it just it's one of those things that's just poorly written and everyone knows that type thing.

Speaker 39:         01:45:43       So so is the India.

Speaker 9:          01:45:44       Unfortunately pass really hard through Congress. The thing is it didn't pass as hard in Congress the first time. Well I think that I read something about it this morning.

Speaker 2:          01:45:54       A lot of the way the government set up and I'm obviously not an expert on government but I know that a lot of the the way it's set up is that you know we have representatives and you know we can't all be there while policy is being dictated so our representatives go there and they make sure that everything represents their constituents but clearly a better way to do all that is the internet.

Speaker 17:         01:46:15       If anybody had to be phased out. Oh it's the majority of politicians they're involved in making laws. You could face those guys can get all new jobs you know.

Speaker 9:          01:46:26       Have you seen House of Cards. No. She is awesome. This show shows you what's actually happening in Washington following a real TV show.

Speaker 14:         01:46:34       Oh somebody made up.

Speaker 9:          01:46:36       Oh it's unbelievable. No shows you. You realize what they're what they're dealing with. What they're actually doing and it's all just it's. Is it awesome. It's all just deals. The show's unbelievable I mean Kevin Spacey already is a bad mother breaks the third wall or whatever and just start flicking at the camera telling you what he's thinking in the middle of scenes. It's pretty. It's really great.

Speaker 14:         01:46:55       Oh it's the there's everyone else freeze in the background freeze like they're playing the game sort of pretty much. There's

Speaker 9:          01:47:01       still still the you know they blur out but then it's just him just know it'll be a cross meeting table from somebody like here's what I'm about to do and they don't know it but here's how I'm going to do it. Watch this. Oh and it's amazing it's really just politicking. You learn a lot about you know even show business and networking overall from how these politicians operate because that's all that they're doing is playing gossip games and texting and it's a broken system and they're all criminals keeping us from the Internet.

Speaker 14:         01:47:28       That's what it is. They're trying to tighten down on this fuckin system and what they don't want to do is admit that this could all be handled way better with voting online. Let's do it that way. Every person has an I.D. every I.D. is just like your fucking social security card. Yet only do it once boom and you vote online.

Speaker 8:          01:47:45       Yep. And when that happens that's when things get good.

Speaker 14:         01:47:49       You can't control that bitch. You can't you can't control that. They'll deal. They'll never allow something like that. They will fight it till death. That literally might be where the revolution lies. I is getting people to vote online because they would essentially be giving up all of their tricks but they've been using over the past decades to manipulate how ah ah ah. People are picked how our presidents picked how laws are passed and all that shit has been manipulated everything should be done the popular vote now.

Speaker 2:          01:48:14       Yeah. Isn't it a fascinating idea that there would so try hard. They would try so fucking hard to avoid. Yeah that would be like a real tipping point. This country will really realize we're being run by vampires. Oh yeah.

Speaker 11:         01:48:27       Like how quickly they would fuckin shriek into the dark corners of the room when you open the drapes and take a good look at the real scenario. Then I try to like give the people what they want. They're trying to profit off the current system. The current corrupt system as in place got. Tony you need to write your clean young man you can run for president.

Speaker 39:         01:48:45       You're very likeable could probably pull it off.

Speaker 27:         01:48:49       You think you could. There was a period of time when I was a kid and I wanted to but you wanted to be president at one point.

Speaker 10:         01:48:53       Time for a little moment. Did you fall on your head or something. What made you want to be president. How do you get sick. We deliver now.

Speaker 9:          01:49:00       I thought it was just very very young. I thought it was going. Did you have the fever. Yeah. The president's fever. He had the president's fever. You know when we all go through that score and sixteen you're lying in your bed dying. Yeah I got obsessed with. There was a period where as a kid I was obsessed with like the Declaration of Independence and how it came to be in like a hole. I read it. I remember reading a whole book about John Hancock when I started practicing my signature all the time. I was obsessed with John and I thought that was so cool that this guy had the balls to be like here you go here I am and I did this. Who would be the first person to be president that doesn't have the fake president voice who'll be the first person that just talks to everybody a person who changes the world who doesn't have a way of speaking with long vague pauses when I believe what I believe for you.

Speaker 10:         01:49:51       And for me and for our great nation is that we must unite. Imagine if it is it's so bizarre that fucking guy was over your house bitch why are you talking like that. Why are you talking this fake stupid voice but you get away with that when it's a big group of people and you're a politician.

Speaker 15:         01:50:09       We know that you're talking in the fake us most old school way possible. You might as well be in the theater you dummy.

Speaker 17:         01:50:15       It might as well be in the theater back when they didn't have microphones when they just have to shout out their stupid lines.

Speaker 35:         01:50:20       Imagine a strip club deejay being the president just shook up deejay with no microphones coming up to the main stage.

Speaker 28:         01:50:29       It's time and then a bunch of banjo players behind have the music because you don't have electricity do they.

Speaker 35:         01:50:37       I country at a bomb threat.

Speaker 14:         01:50:41       I got more information or more evidence to the poor people that think that I'm in league with the devil. I wore this t shirt on Fox. It was the Wild and Wonderful Whites of West Virginia. They when I ordered the DVD they found out we talked about on the podcast so the people that make it they sent me these cool T-shirts and one of them was that famous picture of Nixon meeting Elvis leather shaking hands but they replaced Elvis's head with Jessica White and Nixon with the devil himself and says like the devil and so just go and I wore nuts on Fox and I got like a hundred tweets go.

Speaker 10:         01:51:17       What the fuck are you wearing on TV. I didn't even think about it but for a good portion of this knucklehead country. If you have a shirt on that has a devil's face it says the devil like these dummies actually think that you like you're you're down with the devil like the devil and that's what that's where we draw the line in this kooky country even even you know even religious people like you can say that you believe in God you're allowed to say that you even want to say that God talk to me. You know I saw a guy say that the other day didn't even bother me. There was a guy that was in Austin Texas. There was a guy that was at a red light.

Speaker 14:         01:51:55       He was begging. He had a cardboard thing. And the guy in the car rolled down the window said Hey man. God just talk to me and told me I should give you this. And he gave the guy 20 bucks.

Speaker 10:         01:52:05       That doesn't bother me but if the guys roll down that window it Hey man I was just speaking to Satan and he thought you could use this to party with me. You're not talking to Satan anybody believes in Satan as an asshole like you're allowed to believe in God. But if you say you believe in Satan everybody tells you to go fuck yourself.

Speaker 46:         01:52:22       You have to be like way deep in cuckoo for cocoa pops.

Speaker 9:          01:52:26       Oh you actually believe in Satan to believe in to believe in the bad guy.

Speaker 37:         01:52:31       Yeah.

Speaker 14:         01:52:33       Have you ever met someone who actually believed in Satan and you didn't know that they believed in Satan until you got to know them. I mean you know like shit I feel like I've met a couple of people that really wanted to be different.

Speaker 9:          01:52:43       And I couldn't pull it off though.

