Speaker 1:          00:00:03       Three, two, one.
Speaker 2:          01:27:49       And then to have this happen literally the week of and have the fight moved to California. I mean, and I get the skepticism that's out there. Again, without delving into this, I've spent hours and hours and these experts have spent their careers looking into that. That's really what's required to get a comprehension and understanding of it. Um, another thing, another argument, john's being treated specially because he's john, but we had another athlete that this somewhat identical thing happened too, but nowhere near at the level of john. So a kid by the name of grant dawson. So grant dawson last summer was in the data white contender series, had an awesome fight. Dane is like, you've got a contract kid. Uh, we get them into the usada program that we, you solder quote program requires you to disclose everything you've used going back 12 months or one year. The idea being, look, even though you weren't under the program, if you've used, you know, oral terenna ball eight or nine months ago, there could still be an advantage that you'd be getting, you know, we're not going to necessarily suspend you because you weren't subject to the program then, but we're not going to let you fight.

Speaker 2:          01:28:58       All right away. You're gonna have to be in the program for a certain amount of time testing clean. So he didn't, he didn't disclose that he was using anything. His first test, he tests positive for m, three metabolite low levels. He goes to arbitration, argues, testifies under oath. I've never heard of this substance. I've never taken it. I would never cheat. Here are all the supplements I was using. I can't find it. The arbitrator. Here's the hearing you saw. It goes to them and says, hold on a second. We're looking into this matter talking to baseball, whatever you sorta comes out that, hey, we can't prove that this didn't enter his substance a year before that disclosure required him to disclose what he was using, so he was basically lead often an eligible, so john's not the only person in the ufc that this has happened to, not not withstanding other professional sports leagues, other olympics. It's happened to other athletes. He's not the only one.

Speaker 3:          01:29:56       So I think what's important for people. I get the skepticism, but I think it's very important that people don't accuse someone of something that they didn't do and I want you, if you're listening to this, I want you to imagine if you're John Jones and you trying to get your shit together and you didn't do anything new, he didn't do anything different. We've got to have a path of redemption for people. You've got. You have to. And if john, as you're saying, and all of these tests conclude, if he didn't do anything, folks, you've got to stop saying he's cheating. You got. He's not cheating if he's not cheating and if it's showing that these are these longterm residual metabolites that are an incredibly small dosage, it's there's a real cheaters out there and john's fucked up. He has fucked up and you were all right to be upset at him when he fucked up.

Speaker 3:          01:30:49       This is not his leases. My conclusion after talking to you and and and I've, I've talked to some independent scientists that were skeptical about some of the aspects of it, but they're also, they're skeptical because they're not up to date perhaps on the differences in this pulsing effect or the fact that this is something that is relatively. There's not a lot of, a lot of documentation on this. I mean this is something that's relatively new in terms of our ability to understand pika grams. Our ability to understand this pulsing affect all these different, these variables that you have to take into account when it comes to this. People love to call cheat. They love to and it's good. It's good that the people were out there keeping people honest, but I think you gotta we gotta look at this the right way and I think the right way is what you're, the way you're laying it out here, I don't see any holes,

Speaker 2:          01:31:41       so a couple things in the future that people can look forward to. Look, we want and john wants to fight in Nevada and Nevada is basically said, look, I think we understand this issue, but we need to have this hearing. There will be a public hearing on this. My understanding is early quarter one, so look, you know, don't take word for it. Wait until

Speaker 3:          01:32:00       january. I'm sure they'll call some of these experts to testify. Introduce some of these documents into the public record longer even than this conversation. Yes, that would be my guess. Yeah. Um, so yeah, I mean that's, that's to come. The whole thing is such a disaster for everybody else on the card for Amanda Nunez and cris cyborg and for all the people on the undercard. I mean, it's just to have them to move all the way to California when I'm happy about those that the fight is still happening, I'm very happy to fight is still happening. I am. And again, I have to take an objective look about is this fair as it relates to how our policy and what the rules are and you know, when you have, you know, one of the experts in the world, Dr. Daniel lackner, other myrtle laboratory issue an absolute statement like there is no evidence that dh cmt has been readministered and that based on these low levels, he does not retaining a performance enhancing benefit.

Speaker 3:          01:32:58       How out of fairness and implementing the program, do you prevent this from happening? You can't do that. It would be categorically unfair. Um, moving forward from here, what changes and what do we do to stop something like this from happening again? I think the increased volume of testing is going to help. I think being able to specifically direct our athletes to approve line of supplements will help. Um, but you know, hey, we can don and I can message the hell out of these things. But you know, it, it, it, it takes the athletes and their camps to listen to what we're saying. So I mean if anything good comes out of this, hopefully it's a warning to those other others out there about how careful you need to be. So just to wrap this up so people understand if you, if you want to put a button on this, there is no evidence whatsoever of any microdosing. So this is one of the concerns people were worried about microdosing no evidence whatsoever of microdosing wouldn't be a substance. You were generally microdose. You do endogenous substances, not exotic enough is also no evidence of the short term and medium term. A medium, a medium term. Yup. Metabolites that were recognized by virtue of that. Say his name again. I think it is gregory. I have a tough time with Gregory Gregory caligari.

Speaker 3:          01:34:21       That's the only test we have no parent compound ever found as well. These are these the only tests we have that show these longterm short term and medium term metabolites. These, the short term in the medium term ones that would be indicative of him taking it recently don't exist at any point in time during these testing. Correct. So this is most likely something that is inside of his body that is an incredibly small levels. And is it safe to say that the detection levels that the detection methods are far superior today than they were a year ago, two years ago, three years ago,

Speaker 2:          01:34:58       increase by thousands of percentage points, insensitivity, I mean again, and how recently over the last five years. And how recently have they, if they improved from today versus a year ago? Yeah, I believe so. Again, you know, when I heard about the one pika gram detection of the n three metabolite, you know, that was something that happened this year. I'm not aware of that ever being that low of a number in any time in the past. So I think, you know, literally week by week, month by month as we're going here, that level of sensitivity is increasing exponentially. No possible performance enhancing benefits from these incredibly low levels. That's what the experts are telling me. Look. And again, I'm not the expert, I don't want to profess that I am, but what, what do I have to go to? I need to go to those experts that have made careers out of studying these substances and the benefits and they are all universally telling me that there's no performance enhancing benefit.

Speaker 2:          01:35:55       Full compliance by jon jones in terms of being there for usada at every single test. A notifying his whereabouts, doing everything by the book. In terms of what the ufc requires and what you saw to require. Yeah. So our program has a three strike policy. So basically, you know, if you miss a test for an unexplained reason three times, then it could be a violation. John's never had one whereabouts strike. He's always been available when you saw it as tried to test them. And again, especially recently, recently one of the most tested athletes in the ufc. Wasn't there one test in the past where you saw to showed up at the gym and there was some sort of speculation that john was hiding under the ring preview. Sada sada before I got here. I've heard about that at all. The details. I don't know whether it's true or not.

Speaker 2:          01:36:42       I think there's a Nevada state athletic commission test. My recollection's right, but it wasn't he not a test. Okay, so there's no reason in terms of how you're looking at this particular case that this fight should not take place or that john should be sanctioned any further. There isn't. And look, it's the least compelling argument, but I think you know, you have to look at it. You have to look at the common sense approach to this. A guy who went through a year and a half almost suspension to very, I would categorize as embarrassing public hearings in California along arbitration hearing before mclaren. All this science is rooted out about how long this stuff stays in your system, longterm metabolites for months, maybe years. You're going to choose to use oral terenna ball still after going through all that leading up to a fight. I don't buy that. See, I don't think. I think I agree with what you're saying, but in terms of people fucking up, there are no bounds on human stupidity and in terms of people's ability to do impulsive things that are irrational, that wind up sabotaging their career is almost more of an indication that people are willing to do that than not.

Speaker 3:          01:37:56       It's very. It's like you're less likely, and this is in terms of especially in particular in fighters, fighters are ridiculously impulsive. It's one of the things that categorizes and it's a characteristic of the type of human being that gets involved in that line of work in the first place. They're wild motherfuckers. They're crazy. They do crazy shit and I just. I don't, I don't buy that. That would be new level crazy look. Can I categorize this as a new level? Crazy guy. Least compelling argument. I agree. At least compelling, but I think we'd be remiss if we didn't at least consider that. I. Okay. I see your point. I don't buy it that that part I don't buy. I buy all the science and I'm a big John Jones fan. I mean, you can call me a John Jones suck up all day long. I think he's one of the greatest of all time and I think it's not over for him.

Speaker 3:          01:38:42       I think he still could reach. I don't even think he's at his peak. I think he's still got time to be the greatest of all time if he hasn't already achieved that, but I think that he's also. He's a wild man, you know? It's one of the reasons why he's so great. It's one of the reasons why you opened up the fight with shogun at 22 years old with a flying knee and he's a wild motherfucker. That's who he is and it's one of many reasons besides his talent that he's so god damn good. I know the lows of the lows. He's gone through these last two years. You will have to leave. How low those lines. So again, look, I don't disagree with you that that's not out of the area of consideration, but man, I, I just don't. I don't think anybody could be that reckless.

Speaker 3:          01:39:26       I hope you're right. I also worry that fighters often in times, and I'm not accusing john of doing this, but oftentimes surround themselves with morons and these morons give them poor advice and these morons think that they have ways to skirt systems and get around the rules and they have people that you know, throw a bunch of fancy words their way and they want to believe, and this happens all the time. This happens all the time with fighters in regards to financial management and advice that they get with that. I mean I've seen like world class fighters do ridiculous shit in terms of strength and conditioning because some asshole with a good vocabulary talks him into some nonsense. This is just one of the things that happens with fighters and oftentimes they can be around someone who gives him poor advice in terms of what they can and cannot get away with when it comes to supplementation and when it comes to steroid use.

Speaker 3:          01:40:21       Yeah, absolutely. I see that all over the place. In john's case, however, to give credit where credit's due, you know, his team after the initial positive with the dick pills was very interactive with me and donna and checking supplements. Hey, what line should we go to show they, you know, to give them credit. They definitely showed an increased exercise of care when it came to supplementation with john. Well that's great to hear and I really hope this is a thing of the past and I hope this is the last time we ever have to talk about john in this term and that moving forward we just talk about in terms of his performances

Speaker 2:          01:40:54       in his, his fights and you know, what? He's already achieved the youngest sea champion of all time. Anything else? Yeah, so I was going to bring this up at the beginning, but the golden snitch, that's first of all, that's brendan shop's name. He gave it to you, so taken on a life of its own and I think. I think the last time we talked about donna asking alexa who see, see what siri says. Hold on a second. Let's see what siri says, but I've never tried this. Hold on a second. Who is the golden snitch? He's some inflammation. Wow. Oh yeah. Stitch something in Harry Potter, which I didn't know that the last time on. And I mentioned I think my week of pd, a profile it had me as aka the golden snitch. Somebody took that down. Hey siri, who is the golden snitch?

Speaker 2:          01:41:55       Siri. Siri keeps going with quad itch. So, so someone took it down. They do that. Well, I think we talked about. You're like, eh, I don't know. They just did it. Um, so I think I totally messed that up already. Coworkers call me in. My family calls me. They call you, the goldens friends call me. I was at the mma awards last year and some yahoo had a few pops back in me is screaming in between presentations, the golden snitches. I'm slinking down in my chair, my girlfriend and I. It is dam the golden snitches backup already. Do you have to see on the end of the neck popped up? Beautiful. Just fucking. When they do that, just put your hands up in the air. So you definitely should make a shirt during shows. I'll sit pretty close to the cage, go out in between a fight into the bathroom and it's not joe rogan level will half the damn arena standing up.

Speaker 2:          01:42:47       Excited to see you walking in and out of the fight or walk. But two or three people in that walk when I go backstage and check on each side of the golden snitch. So give them reckon. You know steve reed, you know, so you've read our ball security, that bad ass looking guy on stage. He'll come backstage. Just mate, they're calling me the snitch out there, man. I think I'm you. That poor guy pays for it. Um, we were in teams. Is scary guy dude. He's a great dude. This guy is at the top of his game. Insecurity. Just unbelievable. I saw him one time in las vegas during a fight. He was sitting on the floor. Something's happened in the fight. The crowd goes fucking bananas and everybody stands up on the floor. Steve stands up and just motions sit down and the entire fucking section sat down.

Speaker 2:          01:43:35       200 plus people. I'm like, if you can, without even having to touch somebody, just stand up by your presence alone and control something like that. I mean, the best I've ever seen. He's legit as it gets. So are you going to do anything to market this? Well, that's getting to my story. It's not marketing, but let me finish the story here. So I'm in chicago this year. I think there was a paper view. You were there, right? Yes. So something happened and I was late getting to the arena and they had cut off kind of the loading dock. I couldn't get to it. So I had my oldest daughter with me and so we're having a walk through where all the crowds walking in and you know, dudes, all the golden snitch picture, golden snitch. My daughter's like, what the fuck's going on? How old is your daughter?

Speaker 2:          01:44:18       So she's 22, so two days ago, christmas morning I'm opening up presents. So I get the presence for my daughters, the three of them and my middle daughter is very artistic and so they create these cool sculpted beer mugs and there's four of them. One of them's like bald guy brewing novitsky something and one of them says golden snitch brewing company, so it's cool looking thing and she, she drew me a black and white kind of rendition of all four, which I'm gonna hang up. Really cool. So then my girlfriend's there, so she hands me the box and she's been telling me all along. She goes, I got you the best fucking president ever in the history of presence. I'm like, the hell is this? So I opened up the box. Oh my, she's got this series of t shirts I think. What size are you? Large. Large. There we go, man. So you, since you created it, you literally and figuratively have to wear it. Now this is outrageous. So that picture there, there's some.

Speaker 4:          01:45:21       Oh,

Speaker 2:          01:45:25       there we go, baby ladies. Gentlemen, circle is closed. So I posted a boot on this or something that's picture taken. King series, moscow. I think I can say this. Hopefully they'll let me back in, but it's out in front of kgb fsp headquarters through that building in the background is kgb. F has now known as fsb. Oh wow. So yeah. So I posted a picture of, she got me like 20 shirts. I put them on a private instagram, facebook, everybody in the world like take my money man. Where can I get one of the weigh ins tomorrow? Alright, you guys created it. You got to own it now. I got one for shop too that you can throw shops mad at you. Is he? Yeah, he. He called you the golden wrap now changed. I thought maybe you haven't been here. He's. He's informed. Misinformed. He thinks. First of all, you were an employee of usada. There you go. And that now you're an employee of the ufc. He's misinformed about that and I think he. He likes to call skeptical. He's skeptical. Hippo. I am skeptical as well, but I. One thing that I've learned from doing this podcast over the years is that there's no fucking way is it's impossible to know everything. It is impossible

Speaker 3:          01:46:51       and you have to rely on the expertise of the people who have spent a lifetime studying these things. It's very important. Here's another thing. There's no way these people could be lying about this and it wouldn't

Speaker 2:          01:47:05       massively damaged their career going forward. It'd be done. Someone would find out, someone would get to them, the other scientists, without them, there would be studies done, there will be papers done. The internet would find out about it. Everybody would know. There's no way. It's pretty unprecedented in writing with the lack of these studies that were chenko. One being my sanity even. Right. How do you say it? Rich chenko the chicken. It's pretty unprecedented. And they would put these absolutes in writing. Um, you know, with this, you know, I think they looked at it very hard and detailed and obviously they weren't quick and turning it around and we would have loved this decision to be made a lot earlier so we could have rooted and vetted out with Nevada. But they did indeed, you know, sign their names to these pretty absolute statements and what, what else can the ufc and I do, um, when these experts are putting those absolutes out there and I get the people go, oh, whoops, can you do.

Speaker 3:          01:47:59       You got to understand, folks, this would be career suicide. This is, this is the. This is cutting edge science. We're talking about there's too many people that would have a vested interest in calling bullshit. It's not some you don't fuck around when it comes to these things. The people that are at the, the front of the line when it comes to catching people on these things in the science that they're imploring, they're that they're involved with. It's this is not. You can't like guests on the outside with no education. It's just not wise and this is what I keep seeing over and over again is people that have some knowledge, a little bit of knowledge and they're pretending that they are. They have a phd in this shit

Speaker 2:          01:48:44       go. I mean for those that want to do more detective work, go read mclaren's written decision on john's july, 2018 july, 2018 tests. Go read the rich hank off study on the dhc empty and the metabolites and go read the recent clomiphene study where it shows as chlorinated substance. It's pulsing, it goes away, comes back higher than before. It goes away, comes back, lower, goes away, comes back higher. Crazy stuff. Okay. We good? When? When can someone get one of these? She only made about 15 of them for me. So man, you gotta sell these. You have to sell these. Maybe we do something for maybe do something for charity or stuff that jamie. Yeah. Someone needs to stop. We can talk, but then it's not exclusive. You want to have the exclusive shirt where nobody else can get online. Anything exclusive. I'm not into that man. All right jeff, thank you very much. I appreciate you clarifying. Please folks, please have an open mind. Please. I know you want to call bullshit. There's times this times to call bullshit, but there's

Speaker 3:          01:49:47       times to recognize that this is a complicated issue and that we've laid it out as I'm. I'm pretty convinced. Appreciated joe and I'm done so you might be smarter than me. Alright, bye everybody.
