Speaker 1:          00:00:00       Yeah,
Speaker 2:          01:26:04       so there's the implication there that the tit for tat process has begun. Cain killed Abel. Abel Caine's children killed seven canes, grandchildren kill 70 fold, and then tubal cane pops up on the horizon and he's the person who makes artifices of war. And so the story in its fragmentary manner ties the individual's psychopathology that's resentful and revenge seeking to the proclivity for broad scale warfare. And this really hit me because I was interested particularly in what was happening in the Nazi camps with the guards because the guards were gratuitously cruel and I was very curious about that. And so here's an interesting story. This was in a book called a ordinary Germans, Hitler's willing executioners. And it was a book that was written about 30 years ago. The challenge, the idea that the Nazi phenomenon was topped down order following, which I don't believe, by the way I think that that's a very weak, weak hypothesis.

Speaker 2:          01:27:08       Fascistic societies are fascistic at every single level of organization spiritually within the family, within the local community. It's like a holograph. It's the same, absolutely everywhere. It's not top down. I mean, there are leaders who get produced and maybe they catalyze it, but to blame it on the leaders is to forget about the process by which the leaders come to be. So No, you don't get a pass that way. So here's one of the things that happened, um, as the Nazis started to lose the war. So here's what you should have done. If you are a Nazi and he wanted to win the war, you should have enslaved the Jews and the Gypsies and had them work right? You should have had them work for the benefit of the victory and then if you wanted to liquidate them afterwards, that's the logical thing to do.

Speaker 2:          01:27:52       If you want to win and we assume that Hitler wanted to win, but that's not a very intelligent assumption. Why would you assume that he wasn't exactly a good guy? So why should we assume that he was aiming at the good that he was promoting, even in his own terms, right? The glorious everlasting for Third Reich, right? That'll rule for a thousand years and be a bastion of civilization and music because that's the sort of thing he purported to be interested in. Well, so what do you do with the Jews and the Gypsies? Well, round them up, fine. Enslave them, fine. You don't kill them. You certainly don't devote a substantial proportion of your war resources well, you're losing to accelerate the rate at which the extermination is taking place because that's a bit counterproductive unless what you're aiming at is the maximum possible mayhem in the shortest period of time. Well, so what happened as the Germans started to lose the war, get Hitler lose faith in his own ability. No, he believed that the Germans had to be traded with weakness and so he's perfectly willing to accelerate the rate at which Germany was losing the war, and so when Hitler and his minions have the choice, here's the choice. You can suspend your unnecessary demolition

Speaker 3:          01:29:02       of people when the damn war and then pick it up afterwards or while you're losing. You can just accelerate the mayhem even though it's counterproductive. It's like what'd they pick while they pick to accelerate the mayhem, and so to me, there's an old psychoanalytic idea. I think this was derived by young. If you can't figure out what someone is doing or why, look at the outcome and infer the motivation. If it produces may him.

Speaker 3:          01:29:31       Perhaps it was aiming at me hip. Now, you know, you have to use that dictum carefully. If someone's irritating, you know, maybe it's because you're irritable, had you should sort yourself out, but maybe it's because they're actually aiming at irritating you and that's the actual motivation. So perhaps not, but it's another tool in your analytical armament. So and so you see, well, this is the thing about warfare that's so interesting about, about, because you can, you can attribute it to territoriality. You can attribute it to a war for resources. That's what the, I would say wretchedly,

Speaker 3:          01:30:08       simple minded economists presume people fight over scarce resources. It's like, hey, we're a little bit more sophisticated than that. And first of all, what resources are you talking about? The bloody anyway, it had nothing. They live perfectly well. What did they have? Snow and seal, blubber, you know, people can live and unbelievably deprived conditions, and so the idea that there are natural resources that we fight over because there's a shortage of them is a pretty oversimplified view of human beings. It's like, well, why do people fight? Well, maybe they fight sometimes for good reasons, but very, very frequently they fight for bad reasons and those bad reasons are our personal as well as sociocultural and economic. You know, if you were announced a prison guard, for example, whatever pathologies you were carrying around in your destructive little soul, whatever element of Cain was deeply embedded in you had the opportunity to be manifest fully at every moment of your waking existence.

Speaker 3:          01:31:03       Right? You had these people who were completely beholden to you with no rights whatsoever, to whom you could do whatever you're evil little heart determined think, well, maybe that was a motivation for putting them there to begin with and all the cover story about, well, we're trying to build the Third Reich and we're trying to stabilize the state and we're trying to do all these good things. Maybe that's just a cover story for the real motivation, which is nothing but but what the construction of death camps had killed 6 million people. How about that? And the obliteration of 120 million people on the planet and the and the and the and the leaving of European runes. Maybe that was the motivation or are we going to attribute to Hitler the highest possible motives? Say No, it's an archetype of manifestation of cane. Now he's going to put up a front that says, well, I'm your savior. It's like, well, disruptive people think that Kayden is their savior.

Speaker 2:          01:31:59       Let's take a break for 15 minutes. So okay, so

Speaker 2:          01:32:08       the next thing that happens, these stories were so together, right? To make something that resembles a coherent text and there's this literary analytic. No, there's a literary technique known as autonomy and autonomy is the juxtaposition of two things beside one another with the implication that because they're juxtaposed, they are causally, they're related in some important matter to one another, and so the stories are sequenced and the there's an implicit. The stories are sequenced in a particular manner and you might operate under the assumption that that sequencing occurred because the sequencer who was an editor or a group of editors, they call that person the redactor, but they have no idea if it was one person or many people who organized these texts into something resembling a coherent story. So imagine the story's evolved somewhat independently and then they were organized so that they produced what approximated the coherent narrative. It's not entirely coherent because there are paradoxical claims, say at the level of the sentence. So for example, the creation order in the first story of genesis isn't exactly the same as the creation order in the second story and you know people who insist upon the literal truth of the Bible, whatever that means is are bothered by those contradictions and turn themselves into knots trying to iron them out and fair enough, right? Because you want the story to be coherent, but you know that sort of.

Speaker 2:          01:33:42       It's important, but it's also beside the point. You don't want to focus on one level of analysis at the exclusion of all the other levels of analysis. That's probably the right way to think about it. Now. The fact that these stories are sequenced in a particular manner and that that kind of makes sense, implies that there's some sort of narrative coherence underneath driving forward. Otherwise they would be nothing but a random assemblage of stories and they're by no means random. That's for sure. They're selected and edited and put together in a particular manner by and then stored that way and dealt with in a particular manner by thousands of people over many, many years. What happens after Cain and Abel is while there's an interlude, which is this interlude and it's kind of a bridge and there's a lot packed into it too, although I'm not going to take it apart, very much so, so this is after after Cain and Abel Story and it came to pass when men began to multiply on the face of the earth and daughters were born unto them, that the sons of God saw the daughters of men, that they were fair and then took them wives of all which they chose, and there were giants in the earth in those days.

Speaker 2:          01:34:45       And also after that, when the sons of God came into the daughters of men and they bare children to them, the same became mighty men which are of old men of renown. Okay, so I already pointed out that if you go back just a little bit, you see that the descendants of cain are represented as founders of of institutions. Right there are

Speaker 2:          01:35:12       in our norco builds the city and a and add a or Jibo who was the father of those who dwell in tents and of those who own cattle. And then there's Jubal who's the father of all that are musicians and so on. So one of the things that you see in, in myths very frequently is that if there's a pattern of behavior that's characteristic of the culture, that pattern of behavior is attributed to a hero. Who was in the past who was the first person who did that? And so you might say, well what does that mean? Well, it means in part that there was a first person who did that, although more likely there was an assemblage of people who aggregated that particular ability say the ability to play music across a very large amount of time. But these are preliterate people, right? And they're trying to remember the past.

Speaker 2:          01:35:59       And so what happens, Mircea Eliade documented this quite well, is that that aggregation of people gets collapsed into a single Meta person. And that's the hero of old. And so, and we already talked about how this works is that you know there are admirable people and then you can tell a story about an admirable person and then you can extract a story out of the set of admirable people and you keep building higher and higher order admirable people until you extract out at the top what's ultimately admirable, and this is actually an indication of that process. So curry, the giants that are being referred to in this particular phrase, are they heroes of the past who established the traditions on which the society exists. And so that's all compacted into this little paragraph. So this little paragraph here, there were giants in the earth in those days and after that, when the sons of God came into the daughters of men and they bare children to them, the same became mighty men which were of old men of renown.

Speaker 2:          01:36:56       While you could hardly say, I think there's very little difference between what I just told you and what this story says mean. It says it as if it was something that literally occurred. But in some sense it doesn't exactly say that. It says, well, the ancient landscape was the landscape of heroic adventures. It's like, well, we do that to our own history, right? I mean even when we consider it literal history, we don't pick people at random to historicize. We picked people who had some substantive impact and tell stories about them and they're emblematic in some sense of the spirit of striving that characterize this humanity. And so you can't have history without something pathologization because the mythologized occurs at the level of the selection of the entities about which you're going to weave the historical tale. So. Okay. So anyway, so there's little, there's a little interlude there that, that talks about the appearance of heroes in the past, but then it's just, that's just done with very, very rapidly. And then we move into another story. This is the story of Noah. So the way it looks to me is that

Speaker 2:          01:38:13       the part of genesis that I'm going to talk to you about ends with the flood myth and also with the Tower of Babel. And so the flood myth is the desert demolition of everything that came before and the Tower of Babel. In some sense is exactly the same thing, so there's too chaotic. I mean it's like the fall occurs in stages. There's paradise and then Adam and eve fall into culture and then Cain and Abel. Cain falls into chaos and then the entire society falls into chaos and the flood comes in, the Tower of Babel is produced, and then that's the end of the truly archaic parts of the Bible, and so what that seems to me, what's happening, it's very sophisticated, is that there's an implicit causal narrative being warrant woven about the manner in which Kane responds and the probability that human beings are going to deteriorate and the flood is going to come so and God saw that the wickedness of man was great in the earth and that every imagination of the thoughts of his heart was only evil continually and it repented the Lord that he had made man on earth and it grieved him at his heart while we already encountered a story like that once already, right?

Speaker 2:          01:39:22       That happened in the Marta story where timeout and ab sue give rise to the elder gods and they kill app suit, which was not very smart idea, right? They demolished the substructure of their stable society and of course chaos comes flooding back. Well, what does it mean to say that human beings, let's see, to say that

Speaker 2:          01:39:50       the wickedness of man was great in the earth and that every imagination of the hearts of his thoughts of his heart was only evil continually is not much different than to say that people are acting in a manner that demolishes the cultural structure. Now, we've already even pointed out that the cultural structure that happens in this story was produced by the heroic giants of the past. Right, and we've also noted that what Cain is objecting to in this came like manner is the social structure which isn't rewarding and properly and the transcendence that's above that and the spirit of logos itself. He's rejecting all that. Okay, so the issue here is that when that sort of evil is produced exactly as when Appsu is slade, slade, I guess that's right by the, by the elder. Gods then all hell breaks loose. All chaos comes back now. Tie Matt, if you remember correctly, is the god of the salt water goddess of the salt water, and so the return of Tire Matt and the flood, our mythologically similar ideas. Now Elliot has taken apart flood myths from all over the world and he two

Speaker 3:          01:40:54       brilliant comments about them and they're also akin to some degree to what you can see in the Egyptian story about seth and the corruption of the state. So because the Egyptians figured out that there's always a power working within this state, let's say that corrupted it. Now that was set and that was always working for its overthrow. It's an idea like Satan and I said that the word Seth becomes the word Satan through Coptic Christianity. So, so the iliads idea was this, that things fall apart of their own accord merely because they age that that's the first motif in the flood story. And that's only to say that if you build something, it indicates if you build something and you just leave it the hell alone, it will assume not work. Right? And that's entropy. So one of the reasons that the flood always threatens is merely because of entropy and you see that reflected in the Egyptian story because one of the reasons that, oh, cyrus falls prey to seth is because he's old.

Speaker 3:          01:41:51       He was a great hero when he was young and created the Egyptian state, like the men of renown. But now he's old and it's worse. He's willfully blind, but that's the next thing. But the fact that he's old is just to start things fall apart of their own accord. So once something is given to you, you have to maintain it just to ensure its continued existence. And so you actually, you actually have a contract with most of the things that you own. It's like a, it's like a moral contract. Let's say you have a car or you've decided that you're going to sacrifice to have the car and so you've. You've performed an ethical calculation, but the car was only worth the sacrifice as long as it functions as a car. And so what that means is that to justify the sacrifice you've made, to have the car, you have to maintain the car.

Speaker 3:          01:42:38       Because otherwise you're acting out the proposition that the thing that you sacrificed for actually didn't have any value and so your obliterating that as a useful contract and you run into the situation where the car will just deteriorate of its own accord and then you won't have a car at all. Well, so let's say, how do you speed the process by which your car deteriorates? Well, that's easy. You're driving it along the road and it starts to make a ticking noise, tick, tick, tick, tick, tick, and you think I should go have that ticking noise checked because you've heard it and then you think, no, it won't matter. It's like, yeah, probably it'll matter. And what does matter mean while it matter his mother, that's chaos to you, no matter, but what it means is that that little ticking noise is the birthplace of tie a mat in your car.

Speaker 3:          01:43:23       That's a good way of thinking about it is that it's your first indication that the dragon of chaos is going to manifest itself in your car. That happens when you. I've got a funny story about that, so I had a friend in in graduate school, someone I really liked, but I wouldn't call her Mcelliott and mechanically inclined let's put it that way and she had an old Honda and those things were notorious for rusting out. This is 30 years ago when they were first produced. They weren't adapted well to Canadian winters and we used to go into her car and her Honda and it got a little on the scary side because it was so rusty underneath that you can actually see through the floorboards and that actually made me nervous because if you can see through the floorboards, that means that they're not really floorboards.

Speaker 3:          01:44:06       What they are is like rust and so I mentioned the fact that that might be a problem to her a couple of times, but she was sort of blind about it. And one day she was driving down St Lawrence Street in Montreal, which is the main street running roughly north and south. And her hood popped up. It bent and popped up spontaneously and so she was really curious about that. And so she was with this friend of hers who was just as clueless mechanically as she was, which is really quite remarkably clueless. And so they pulled off into a service station and had the guy come out and look at it and well, he, he opened the hood obviously. And what had happened was the body had fallen off the frame. So. And what had happened was the shock, which is like supposed to be attached to the car, had pushed up through the, through the, the hood.

Speaker 3:          01:44:54       So literally the car body had fallen onto the ground and. But she was, she managed to drive the cart. Okay. So look, that's, I wouldn't exactly call that willful blindness because perhaps there is an element of willful blindness. She didn't know anything about mechanics, but you get the point, right? It's like, let's say she would have been in a fatal accident. You might say, well you can shake your fist at God for producing the circumstances, but you know, the fact that you could see through the floorboards, that's probably something that you might have paid attention to. And so it's always the question is, if things fall apart around you, to what degree is it the mere tendency of things to degenerate entropically because they do that of their own accord or have you sped the probability of decay by failing to pay attention when a little snake manifests itself inside your paradise.

Speaker 3:          01:45:44       And it's always. It's always a question. So here's a. here's an example, an interesting example. I think. So I thought about the actual floods, like the New Orleans flood. Okay. So New Orleans is built where there are floods, everyone knows that and it's a major port in the United States. A huge part of American trade goes down the river to New Orleans. So there was a reason it was built where it was, even though it was a dangerous place to build it. And in order to maintain New Orleans, they had to build these levees that kept the water back. Now the American, what is it? American Army Corps of Engineers, if I remember correctly, it was responsible for building and maintaining the levies and the dikes. Okay. Holland is also built underwater. As you may or may not know, and they built huge dykes to keep the ocean back so they can reclaim the land and that's basically Holland. Holland is an unbelievably organized society and part of the reason is is it isn't land. It's underwater and so if you're not bloody well awake in Holland, then the ocean comes in and you all drowned and so the Dutch are very, very careful about such things and they build their dikes so that they

Speaker 2:          01:46:50       calculate storm intensity and then they calculate the intensity of the worst storm in 10,000 years and then they build the dikes to withstand that storm. The Army Corps of Engineers built the dikes in New Orleans to withstand the worst storm in 100 years and they knew that was insufficient and New Orleans, Louisiana is an unbelievably corrupt state and you can't dump money in there to fix things because people just steal the money. So and then nothing gets fixed. And so then what happens? There's a hurricane and then what happens? There's a flood and everybody says, why would God send the flood? And the answer to that is, well, was there a flood or where the dikes not high enough? And that's what's so interesting is that it's always, this is a great father versus great mother conundrum. If the system fails, is it because of the surround overwhelming the system or is it because the system was insufficiently awake and doomed itself?

Speaker 2:          01:47:45       Okay, so elliot is take on the flood myth is this, God comes along and floods the world periodically. Why? And that that's the catastrophic influx of chaos, right? Chaos will wipe you out from time to time. Why? Well, entropy does in your conceptual schemes and your willful blindness speeds the process. And remember that's what the Egyptians said about. Oh, Cyrus, right? They said he was, oh, he was a great king, a man of renowned, but he was old, but he was also willfully blind and it was the combination of his agent is willful blindness that allowed seth to chop them up into pieces and depose him. And so with that, fair enough, it's brilliant, right? It's like why does states fall apart? Because the structures get old and no one's taken care of them, and people have their eyes closed and so it's the same situation.

Speaker 2:          01:48:34       It's the same situation in the flood myths. It's like, well, yeah, things fall apart. They're going to flood, but if you were awake enough and you were on top of it, then you could continually stave that off and actually partly what you're doing because you're alive, is staving off entropy like you're an anti and tropic process. It's a really good definition of life. There's a great physicist named Erwin Schrodinger who wrote a book called what is life, and that's the fundamental thesis of the book. You're always trying to stave off entropy. What's the best way to stave off entropy? Decay, chaos. Keep your eyes open. That's the rule. Shut your eyes especially to things you know. You should see the flood comes and that's the evil of man that's laid out in this story because that's the worst sort of perhaps it's not the worst. It's one of the primary sin, so to speak, that will bring about the flood. We already talked about the other things that characterized canes, attitude,

Speaker 4:          01:49:26       so cool,

Speaker 2:          01:49:34       so God's upset because he had made man on earth and it grieved him at his heart, and God says, I will destroy man, whom I've created from the face of the earth, both man and beast and the creeping thing and the fowls of the air for I repent. I've made them. But Noah found grace in the eyes of the Lord. Okay, so that's an interesting thing. So here what we have is the. The question is the whole world's in chaos at this point, right in this point in the story. And the chaos is a multiple sorts. It arose from the fall. It rose from the emergence of self consciousness. It emerged safe. It rose from the sins of cane, like things are not going well. It's multiple levels of collapse and it's got to the point where God saying this is a mess, like it's such a mess that the whole thing has to be washed away.

Speaker 2:          01:50:19       The first fall wasn't enough. Even canes collapse wasn't enough. We're going to just scrub the whole bloody thing clean. So it's, it's the ultimate in traumatic collapses. The question is, well, what do you do in the face of the ultimate in traumatic collapses and the answers in the story. So Noah is someone who finds fate, who finds favor in the eyes of God. So he's like, Abel, there's something that Noah is doing right. It's going to enable him to ride out the storm. And so the question here, it's the same question. Do you want to have a life where there's newell storms

Speaker 2:          01:50:54       or do you want to have a life where you can ride out the storms? That's the issue, right? Are you behind the dikes or do you build a boat? Do you captain the boat? That's the same idea. So the idea here is that the thing that rides out the chaos is the thing that builds and captains the boat. It's another dominance hierarchy idea. What should be at the top? Well, it's, it's the top of something that doesn't get flooded out as well. What should be at the top? Well, it's to be the boat builder and to be the captain of the boat, it's not to be hidden from the flood. Precisely. And so, I mean, here's, uh, here's, here's something to think about. Identity, identity politics, because that's what we're up to our neck in. Okay? Are you who you are? Can I box you it?

Speaker 2:          01:51:38       Will you accept that as an identity? So I could do that lots of ways. You're male, you're Asia, you're young, right? There's things about you that I can derive because of your putative membership in a set of different groups. The problem with doing that is that the number of groups that I can assign youtube is without end. So I have to pick arbitrary groups to assign you to and you can accept that if you want, but there's no evidence that those are the proper canonical groups. But maybe you're happy about that because now you've been assigned membership in a group and that's your identity. Okay? So the question is, well, fine, what happens when that identity is flown into pieces? Then what? Well, here's, here's the answer to some degree and this is the answer that's embedded in the story of Noah. If you want it withstand chaos. Do you want to be who you are or do you want to be the thing that changes who you are constantly. That's the question and that's the difference. That's the difference. There's a categorical difference in are

Speaker 3:          01:52:46       you who you are or are you the thing that could continually be more than you are and that's the thing that isn't the stable identity. It's not the initial state. It's also not the state of being in chaos that nihilistic state, let's say, and it's not even the state of reformulation that occurs after you've gone through the process. It's the state of continually going through the process so you can identify with the thing that trends you could identify, identify with the thing that you are or you can identify with the thing that transforms who you are. Right, and that's the same as the state subjugating itself to the individual because the individual is the thing that transforms the state and what the state should do. The states necessary because obviously it organizes all of us into peaceful cooperation and competition, the states necessary. Then the question is, is the state the highest good?

Speaker 3:          01:53:37       And the answer to that is, well, it can't be because it's old and dead and blind, and so if the state becomes the highest good, then you're occupied by the spirit of something that's old and dead and blind. Well, that's not only not good for you because then you're old and dead and blind, but it's also bad for the state because as soon as the state gets old and dead and blind, God gets unhappy with it and the chaos comes in and washes it away. So it seems like a bad solution. So what's the proper solution? You subordinate your group identity to the identity that transforms your identity, right? And this state subordinates. It's power to the vision and articulation of the individual because that's what revives the state. And so that's what these stories are trying to stumble towards. Roughly speaking. So Noah found grace in the eyes of the Lord.

Speaker 3:          01:54:26       Why? While Noah was a just man and perfect in his generations and Noah walked with God, now you remember in the Adam and Eve story, Adam was walking with God to begin with, but then he got all self conscious and hid behind a bush and when God came to walk with him, he blamed his wife for his insufficiencies, which I still think that's such an unbelievably comic story. I just can't believe it. It's so absolutely ridiculous, but that's exactly what happened. While you have no adhere and Noah. Noah is like a counter, another counterpart to some degree to kate as adjustment and he walks with God and so he's oriented properly and because he is oriented properly, when the flood comes, not only does he managed to get through it as an individual, he manages to get through it with his family and he saves and while he saves, he roughly saves the world.

Speaker 3:          01:55:16       That's how the story puts it forward. I mean, it's an arc and it's full of animals and you know, it's, it's got a child's story element to it. In fact, I suspect it probably was the story that was primarily told to children. You know, it's like a fable, but it's a fable with punch, like the Pinocchio Story, a fable with punch. It's like, well, yeah, there's gonna be a flood. There's always a flood. There's always a flood. So who are you? If you want to get through the flood, well then you're noah. You're the that builds the boat.

Speaker 2:          01:55:44       You're the thing that acts justly. You're the thing that walks with God. We already know what that means. You identify with the transcendent. That's Japan. Oh, pointing to the star before the transformation process that occurs with Pinocchio. It's you're identifying with a benevolent spirit of the state, so you have a relationship with the transcendent and the benevolent spirit of the state, and you're also identified with the capacity to generate chaos out of order and the reverse. That's what it means to walk with God. Roughly speaking, it's across all of those dimensions. So what does that do? It gives you the power to withstand the flood and to bring people and and being itself and civilization along with you. And that's the story of Noah. So it's a precursor, it's, it's another. Abel is a precursor to the idea of the Redeeming Messiah, right? Noah is a precursor to the idea of the redeeming messiah.

Speaker 2:          01:56:38       You could think about the best pro tow, Messiah's or pro tow Meta heroes, something like that. And they manifest themselves. They're part of the giants that walked in the past and they're embodied their attempts embodied in story to elucidate this triangle that's at the top of the pyramid, right? The eye that's at the top of the pyramid. So, so I won't tell you the rest of the Noah story because I don't think it's necessary for us to, to, to, to delve into the more narrative details, um, but I do want to. So it's a pretty rough. I can point it out in some pretty rough story. Every living substance was destroyed, which was upon the face of the ground, both men and cattle and creeping things and the follow the heaven and they were destroyed from the earth. And Noah only remained alive and they that were with him in the Ark. It's very terrifying story, you know, and, and, uh, it's worth attending to because we are currently in a period of extreme chaos.

Speaker 2:          01:57:39       So, okay, so anyways, works out God's had enough. He's killed, he's killed enough of everything. It's a, it's a traumatic occurrence. We can put it that way. The waters recede and God, a God has done for the time being. And so then this is what happens at the end. So the arc settle down there, unloading it and creation is reborn. And so then you think, well, what sets things right? Again, between man and God, and the story says that Noah built an altar unto the Lord and took of every clean beast and of every clean foul and offered burnt offerings on the altar. So it's the same idea here. It's that same idea that you started to see emerging in the Cain and Abel Story. What is it that sets things right between man and God? Sacrifice. So the flood comes, then no, it makes the proper sacrifices, right? It's part of reestablishing the proper order. He makes the proper sacrifices and so god is happy with the sacrifices, which is a good thing, given that he's pretty ordinary

Speaker 4:          01:58:41       and, um,

Speaker 2:          01:58:44       and, and the Lord smelled a sweet savor. So remember I told you before that the reason people thought that this would work for us because the smoke would rise up and God would be able to detect whether or not the, the sacrifice was of high quality. While you have it written right there, you know, very, uh, concretized image of, of, of the archetypal spirit, right? The Lord smelled a sweet savor and said in his heart, I will not curse the ground anymore for man's sake, for the imagination of Man's heart is evil from his youth. Neither will I against smite anymore every living thing as I have done. So that's pretty nice is noah sacrifice actually calms down God down to the point where he says, well, I'm not going to wipe everything out again. It's like, well, fair enough, you know, but I would consider it somewhat of a tenuous contract because we've seen more than one example in the recent century where we came bloody close to wiping everything out again, while the earth remains, seed time and harvest and cold and heat in summer and winter, day and night shall not cease neither. Again, will I be any more every living thing as I have done. So. All right, so that's that.

Speaker 2:          02:00:03       He basically tells noah the same thing again, that he told Adam at the beginning of, of the, of the genesis story. So fine. And then he, he tells them a bunch of rules which I could go into, but at the moment I won't, but I want to show you that

Speaker 2:          02:00:20       basically what God, I guess I should do this to some degree. God lays out a bunch of rules so you could think about it as a precursor to what happens in the story of exodus where the 10 commandments are revealed. So this is like a foreshadowing of that story. No. What makes the proper sacrifices? And God says, okay, fine. Here's the rules. Follow these rules and then they're laid out and things will go okay with you. That's the covenant. That's the agreement between the end. You could say that's the agreement between the individual and the spirit of the state. That's one way of looking at it, but it's not enough because it isn't merely the spirit of the state that's being negotiated with. It's the spirit of the state. It's the spirit of that which transcends the state and it's the spirit of the moral order that's within the individual. All three of those things are being negotiated simultaneously. The proper sacrifices are made, the proper rules are laid out, and the. And the idea is that there'll be a good balance between order and chaos as a consequence, as long as people continue to play by the rules. So that's the awkward fundamentally so far that seems to work out.

Speaker 4:          02:01:24       And then

Speaker 2:          02:01:25       this one I think is extremely interesting. It's also very short. It took me a very, very long time to, to understand this.

Speaker 4:          02:01:39       Alright, so this is after

Speaker 2:          02:01:40       the story of Noah. So what happens is you get this situation where things descend into chaos and there's a great flood. So that's sort of like the ultimate chaos story. And I think of it as a if there's. So you mentioned when things fall apart, one possibility is that they fall into chaos. The other possibility is something like

Speaker 4:          02:02:01       they become hyper

Speaker 2:          02:02:04       conceptualized in hyper orderly and so then the state itself, which would be the antidote to chaos actually becomes a source of pathology. And I think that that's what's being hinted at in the story of the Tower of Babel. So here's what happens is that human beings, I'll read it to you, this is, this has to do with Noah's descendants. It's a flip into another story. And it came to pass as they journeyed from the east. Oh yes. And all the days of Noah were 950 years and he died. New Story and the whole earth was of one language and one speech. Everybody is getting along fine in their tribal organization. Let's say it's homogenous. They can all speak to one another and they all speak the same language. And it came to pass as they journeyed from the east, that they found a plain in the land of Shinar and they dwelt there and they said to one another, Goto let us make brick and burn them thoroughly, and they had brick for stone and slime had they for mortar and they said, go to go to let us build a city and a tower whose top may reach unto heaven and let us make a name lest we be scattered abroad upon the face of the whole earth.

Speaker 2:          02:03:12       Okay, so what's happening here? Only the bare. This is this. What this story means is very deeply implicit in the story. It's hinting at it and I think it's because it was really beyond the power of the conceptualization of the people who generated this story. To elaborate it to any great detail, but I think what it means is this, is that

Speaker 2:          02:03:38       there's a guy named Robin, I think Robin Dunbar, and one of the things that Dunbar has done is do a very detailed correlation analysis of cortical expansion and group size. And what he showed is that if you, if you plot primates bicortical size, let's say you correct it for body size, you plot primates by critical size, and then you plot the size of their social groups. You see a very tight relationship between the size of the social group and the size of the cortex. The optimal human social group is like 200 individuals. It's something like that, which is maybe roughly the number of people that you can reasonably track on facebook. After that. It's like, well, there's names, but you don't know those people. You're not capable of tracking social dynamics there any more complex than that, partly because you have other problems to solve. And so one of the things that has been observed is that human groups tend to fraction eight if they start to exceed 200. And maybe that's partly because you can't keep track of the complexity, but there's another

Speaker 3:          02:04:38       constraint which is you want your group to be big enough so that it protects you, but you want it to be small enough so that you can climb to the top. Because when the group gets really, really, really, really big, well maybe it can protect you, although it also doesn't give a damn about you, like once your won $60,000 of the group, like you are at the University of Toronto where one 30 million of the country or maybe one slash 300 million of Europe, which is partly why Europe is going to fragment because that's just not enough, right? You're just not enough there that this group is too big. What happens? You keep aggregating the group. It gets more and more powerful and you can think of that as something that has the capacity to replace the transcendent. Right? We'll make a society that's perfect. It's like a Utopian vision.

Speaker 3:          02:05:26       That's what I see happening in this story. It's like, well, make something so great on the part of human beings that it will reach up to heaven itself, which means it will take the place of God. That's what it means. That's exactly what the Communists did in Soviet Russia, and that's what they tried to do in in China too, and so that's why you ended up with people like Stalin as the God, so you talk about getting what you deserve. So anyways, so you build these monolithic enterprises that we, let's call them state enterprises and the idea there is that the state, the hyper organized and all inclusive state can bring about utopia. That's what it means to reach to heaven. So what happens? So God gets wind of that and he says, the Lord says the Lord came down to see the city and the tower which the children of men built, and the Lord said, behold the people is one and now they all have one language and this they begin to do and now nothing will be restrained from them, which they have imagined to do.

Speaker 3:          02:06:24       Go to let us go down and therefore confound their language that they may not understand one another's speech. Well, it's interesting because it sort of the story kind of portrays it as jealousy on God's part, right? It's like, oh, these, these human beings there, they're building so magnificently that they're starting to challenge my dominion while while I'm going to go down there and play a trick or two on them, and that'll, that'll take care of that. So what happens? The people within the group gets bigger and bigger and bigger and bigger and bigger, and what happens? It starts to fragment. That is what happens. That's exactly what happens. That's part of the reason why the totalitarian state enterprise to replace the transcendent with structure. That's one of the reasons it's doomed. As you pull more and more people in, what happens is you start to pull in chaos itself and that starts to fragment the order.

Speaker 3:          02:07:12       Here's an interesting thing. I think that's happening with the. So the lgbt power groups are exclusion excluded groups, right? And so it started out with gay rights and then one of the things that's happened that's so interesting, so you could think of, there was a normative group and there was excluded people. Okay. And so one section of the excluded people stood up and said, hey, you know, enough of this exclusion, so we're gonna categorize ourselves and we're gonna fight for recognition as the excluded, we're going to fight to be included. But what happens is, well it's l and then it's lb and then it's lbg and then it's lgbt. And the last thing I saw which was actually handed to the medical students at the University of Toronto, there's 20 letters. Why? Well, because

Speaker 3:          02:08:01       you can't. This is tangentially related to this story only. You can't come up with a category of the things that don't fit inside categories because there's an infinite number of things that don't fit inside categories. And so when you try to build a category out of all and categorical entities, all that happens is it starts to fragment because there's actually no unity there. And one of the things you are starting to see is that there's power battles emerging on the part of the excluded on the left. And it's inevitable because I think that's what this story is trying to represent is that you can't build the state up beyond a certain size if you do, it will fragment and fall apart. The people within it will no longer speak the same language and they'll, they'll, they'll disperse themselves to different corners of the earth. And so I think we're actually in real danger of forgetting this. And one of the things that I saw read a couple of ominous things. So if you plot the size of economic catastrophes over the last 30 years, they're getting bigger each time. So that's scary. Now, part of that is because the world economy is getting bigger and so maybe you have to control for that. But the magnitude of the chaos has been increasing with each collapse. Okay.

