Speaker 1:          00:00:00       Yeah,
Speaker 3:          01:30:22       Well, there is a mother's both sacrificed so much of their lives in the hope that their children would have better lives. Women made sacrifices of careers, meant dads or dads made sacrifices in their careers. There are very few dads have multiple children that that followed the glint in their eye because you usually fulfilled occupations that make you fulfilled, um, are not occupations that pay well. So most of our fathers gave up fulfillment in order to do the things they needed to do, like be a fire, a fire fighter or a coal miner or being willing to be disposable in war in order to be able to make their generation safer and have more options and to have all the sacrifices that our fathers made called male privilege or male dominance or is such an underserving of men so that, that entire attitude,

Speaker 2:          01:31:15       it's also an underserving of women to state that the entire cultural structure to date has been patriarchal in origin.

Speaker 3:          01:31:22       That's right. And you know, you could argue what the definition of Patriarchy is, but just understand that your father and grandfather and great grandfather all all did the exact same thing as your great grandmothers and so on. Did they? They gave their lives in the hope that they're your life and their children's lives would be better with greater amounts of opportunities and most of them sacrificed a great deal. My father managed the company and my mother was very unhappy and aiden had his, his company in Europe. My mother was very unhappy living in Europe rather than in the United States, which was more comfortable for her. So my father eventually gave up his job and so fluid brushes from door to door for a year in order to be able to make sure we had enough money at least to go to a state college. And then my mother had a decent home over ahead and so that the children. And so

Speaker 2:          01:32:13       yeah, well that's all associated with a little bit of gratitude for the past.

Speaker 3:          01:32:17       It really is. We should be, instead of criticizing the world is being patriarchal or as parents as being stupid. We should really be saying, mom, dad, Grandpa, grandma, thank you for making our mastery of survival enough so that we didn't have to focus so much on survival, but let us not misuse our opportunities by blaming men for the world that they created that was destructive. Uh, understand that we're living a 50 percent longer now than we were 120 years ago. And, um, and that serves as a result of all the, all the progress that you have made. Um, and so yeah, this is why we're, you know, I worked so hard to create this White House Council on boys and men and why we've created a patriotic count to be able to sort of make a begin to raise some money to be able to make this happen.

Speaker 3:          01:33:07       Whether it happens by the patriotic count or some other way, we need to have a total revisiting of the belief of women. Good men, bad women are oppressed men oppressors. And instead of the monologues of Hashtag me too. We need to have dialogues and said human resource centers becoming a h, e, r rather than hr. That is all focused on her, not, not him in her. We really need to have dialogs at work about what's working for women, what's not working for women, what's working for men and what's not working for men and so we really need to have a fundamental revisiting of um, male, female and um, and all, all of our gender roles in the past.

Speaker 2:          01:33:48       That's an excellent, that's an excellent place to bring our conversation to a close, I would say, look, I'd really like to talk to you again about probably about pay gap at some point. We really concentrated on, on what you've been outlining in this book and your new book and the boy crisis and I would certainly recommend people who are interested in this sort of thing to go out and pick it up. It's full of facts and that's kind of Nice and it's concentrating on something that's of crucial importance. And I think maybe that people are starting to recognize as crucial as of crucial importance. I certainly hope so and so your work has been very useful to me and I appreciate it very much. The time that you spent today being able to talk to me and I hope we get a chance to talk again,

Speaker 3:          01:34:37       I would love to talk about the pay gap. It's really impossible to believe that there is not a patriarchal world if you believe that men are in more money than women do it for the same work. And so one has to really start with that fundamental understanding that it's much, much more complex than that. Um, and a very, very different story than pretty much anybody perceives.

Speaker 2:          01:34:57       Yes, absolutely. So will, we will definitely schedule that in. So. Okay. Well thank you very much.
