Speaker 1:          00:00:00       Yeah,
Speaker 3:          01:22:39       We had a ball and it will in the leftists are supporting list. I know, I know. That shows. There is no authentic campus. Leftism I'm sorry. It's a fraud. Okay. Let me think. The faculty should be fighting the administration. You're on this federal federal regulation of how we're supposed to behave on camp.

Speaker 2:          01:22:59       Well, how can you be so how can you be so naive and foolish to think that taking an organization like the university, which already has plenty to do and forcing it to become a pseudo legal system that parallels the legal system, could possibly be anything but utterly catastrophic. It would mean you have to know absolutely nothing about the legal system and about the tremendous period of evolution that produced what's actually a stellar system and an adversarial system that protects the rights of the accused and of the end of the victim and to replace that with an ad hoc bureaucracy that has pretty much essentially the same degree of power as the court system with absolutely none of the training and none of the guarantees and to get real cards.

Speaker 3:          01:23:45       That piece that I wrote about date rape, it was in january of 1991 a news day got the most controversial thing I ever wrote in my entire career. I attack the entire thing and I demanded the college has standing back and get out of the social lives of the students, so on and people. The reaction people tried to recall, they called the president of my university, tried to get me fired. You can believe in hysteria. Okay. Right. I can believe it. Yeah. It won't cost them anything and it. If anything that says to women, okay, but they should be responsible for their own choices is regarded as reactionary. Are they kidding me? Okay. This is such a big trail of authentic feminism in my view.

Speaker 2:          01:24:28       Well, it's the ultimate betrayal of authentic feminism because it's. It, it. It's an invitation of all the things that you might be paranoid about with regards to the patriarchy back into your life. Right? It's an insistence that the most intrusive part of the tie, ironical, king come and take control over the most intimate details of your life. Incredible. On the assumption is that that's going to make your life better rather than worse. Right?

Speaker 3:          01:24:53       Yeah, and not to mention this idea of, you know, this, the stages of verbal consent as if, as if your impulse is based in the body, have anything to do with words. So I mean that's the whole point is you know, you're allowed to abandon, okay. You know, that part of the brain that's so, and it traveled with words. I mean

Speaker 2:          01:25:13       actually a marker of, of lack of social ability to have to do that because if you're a sophisticated, it's not like if you're dancing with someone, it's not like you call out the moves, right? If you have to do that, well then you're, you're, you're, you're more worse than the neophyte, right? You're an awkward neophyte fight and anybody with any sense should get the hell away from you. And so if you're reduced to the point where you have to verbally negotiate every element of intimate interaction, then what a downer that eds. But uh, what I, what an unbelievably, what would you call it? Naive and pathological view of the manner in which human beings interact. There's no sophistication in that.

Speaker 3:          01:25:50       Well, what I'm worried about also in this age of social media, uh, I've noticed as a, as a teacher in the classroom, that the young people are so used to communicating now by cell phone. Okay. My iphone, that's, they're losing body language and facial expressions. Okay. Which I think is going to compound the problem with these dating, uh, encounters. Okay. Because the ability to read the human face and into, into, into read little tiny inflections of emotion was I think my generation got that from looking at great foreign films with, with our, with our long takes because you'd have jon morrow and catherine deneuve in like a potential romantic encounters and you could use to the tiniest little little inflections that, that signal communication or sexual readiness or, or irony or skepticism or distance or whatever. But the inability to read the other people's intentions. Okay. That I think this is going to be a disaster. I'm a guy, I just, I just noticed that, um, how year by year, okay. The students are becoming much more flat affect and they in themselves complained that they'll sit in the same room with someone and be texting to each other. Okay.

Speaker 2:          01:27:00       Yup. Yeah. Well there's a, there's a piece of evidence to that supports that to some degree. So women with brothers are less likely to get raped. And the reason for that is that they've learned that nonverbal language deeply. Right. And they can, they can, they can spot the.

Speaker 3:          01:27:16       Okay. But I, I have noticed, okay. Uh, in my, in my career. Okay. That the women who have many brothers. Okay. Are very good. Okay. As administrators and as business people, because they don't take men seriously. Okay. They regard but they, they, they, they saw their brothers. They were brothers are jokes. Okay. But they know how to control men. Okay. While it, while they still like men. Okay. They admired man. Alright. So this is something that I have seen repeatedly

Speaker 2:          01:27:46       that would be also reflective of the problem of fewer and fewer siblings.

Speaker 3:          01:27:50       Yes, that's right. Okay. Yeah. Yeah. And I've noticed this in publishing. Okay. That's that the, um, the, the women who have this job, the job of publicist. Okay. And rise to the top is as manager of publicity. Okay. Their ability to take charge of men and, and, and they're humorous men that like the end of in and they have great relationships with men because they don't have the sense of resentment and in, in, in worry and anxiety and they don't see men as aggressors. Okay. Right. And I think it's another thing too, is that as feminism, um, you know, uh, moved into its presence in assistant videology. Okay. It has tended to denigrate motherhood as, as a lesser order of human experience. And, and to enshrine, of course abortion. I am 100 percent of abortion rights. I belonged to planned parenthood for years until I finally rejected it as a branch of the democratic party, my party and so on.

Speaker 3:          01:28:41       Um, but, but as motherhood became excluded, as, as feminism became obsessed. Okay. With the, with the, with a professional woman. Okay. I feel that the lessons are that mothers learn had been lost. Okay. Yeah. To to, to, to, to feminism, which is okay if, if, if the, the mothers who who bear boy children. Okay. Understand the fragility of men, the fragility and boys. They understand it. They don't, they don't seem to boys. And then as a menace they understand that the greatest strength of women. Okay. So there's this tenderness and connectedness between the, between the mother and the and the boy child. Okay. W when motherhood is part of the experience of, of women who are discussing gender. So what we have today is this, this does gender. The lg has risen up on campuses where we're all. None of the. None of the girls know the students have married.

Speaker 3:          01:29:33       None of them had children. Okay. And you have, you have women. Some of them have had children, but a lot of them are lesbians or like or like arguing or like professional women and so on. Okay. So there's this whole tenderness and forgiven. Forgiveness. Okay. And encouragement that women do to two boys. Okay. The fragility, they don't understand this hypersensitivity of boys. It's not understood. Okay. Instead button. Boys are seen as somehow a more privileged. Okay. And somehow, you know, their, their, their, their energy level is interpreted as aggression. Okay. Potential violence and so on. Okay. Alright. Uh, so I, I think that that is what we would do better. Okay. If we would have. I have proposed. Okay. That colleges should allow. The moment a woman is entered, it's entered. Okay. She has entrusted at college for life. Okay. And that she, that she should be free to leave.

Speaker 3:          01:30:25       Okay. To have babies when she, when her body wants that babies, when it's healthy to have them and then return have heaven had the occasional course again build up credits and fathers. I mean you might be able to do it as as well and so on, to get married. Women, women with children into the classroom. The moment that happens and it's happened after world war ii. Okay. We've hit a lot of married guys in the classroom. Okay. And so on. Not yet. Not that many women experience of a married person with a family talking about gender, but most of them gender stuff will be laughed out of the room. Okay. If you had a real mother in there who would experienced childbirth and had had rate and it was raising boys and consumer, why do I think that that's also something that has led to this, this, this incredible art artificiality and uh, and hysteria. Okay. Feminist rhetoric.

Speaker 2:          01:31:14       There's, there's another strange element to that which is that on the one hand, the radical feminist types, the neo marxist postmodernists are, are very much opposed to the patriarchy, let's say. And that's, that unidimensional ideological represented

Speaker 3:          01:31:33       mean perhaps the word can be applied to republican rome and that's it. Okay.

Speaker 2:          01:31:37       Well, and then maybe it can be applied usefully to certain kinds of tyranny, but not to a society that's actually functional.

Speaker 3:          01:31:43       Victorian england one, arguably. Okay. But other than that, and to use the word patriarchy and that ended at a slapdash way. So feel emma tourists are absolutely, absolutely. You know, just shows people know nothing about history. Whatever have you ever had, had done no reading.

Speaker 2:          01:31:56       So. And so what confuses me about is that despite the fact that the patriarch is viewed as this essentially evil entity and that that's associated with the masculine energy that built this oppressive structure, the antithesis of that, which would actually be femininity as far as I can tell, which is tightly associated with care and with child rearing is also denigrated. So it's like the only proper role for women to adopt is a patriarchal role despite the fact that the patriarchy is something that's entirely corrupt. So the hypothesis seems to be that the patriarchy would be just fine if women ran it. So no changes. It's just that would just be a transformation of leadership and somehow that would, that would rectify the fundamental problem even though it's hypothetically supposed to be structural. Okay. So I'm going to close with something. So, you know, there are elements in my character that are optimistic.

Speaker 2:          01:32:52       You know, I've, I've looked, for example, I worked for the un committee and on the relationship between economic development, sustainability, and I found out a variety of things that were very optimistic. Like the fact that, you know, tom set out to have poverty between 2000 and 2015 worldwide and actually hit that by about 2010. Right? So we're in the period of the fastest transformation of the bottom strata of the world's population into something approximating middleclass that's ever occurred. And there's all these great technological innovations on the horizon and it looks to me like things could go extraordinarily well if we were careful, but I'm not optimistic and maybe that's me. I'm pessimistic because I also see that there's five or six things happening, all of which appear at the level of catastrophe that are all happening at the same time. And so one of the things that I'd like to ask you is like what do you see happening in the next 10 years in the, in the universities are in culture at large and I mean you just put forward a proposal for the universities for the treatment of women, which I think is very interesting.

Speaker 2:          01:33:53       One because women do have a different timeframe than men, but like what the hell is the proper way forward? I've been encouraging young men to tell the truth and to take responsibility and there's a huge market for that message, but, but I'm not convinced by any stretch of the imagination that it's enough. What like when you look forward and you try to be optimistic, what the hell do you see?

Speaker 3:          01:34:15       Well, and in the largest scale, um, I'm concerned about the future western culture because as a student of history, it looks too much to me like ancient rome. Okay. Which became overexpanded, uh, which became a, it was at the mercy of a bureaucratic, um, uh, the creep. Okay. And can you imagine one of yesterday, right? And in and roman identity eventually got blurred. Okay. In, in the incorporation of so many different cultures, which at first seemed like a healthy kind of multiculturalism, but eventually overexpand and simply collapse of its own way. But I, I, and I, so I am concerned what the weather western culture is in a rapid decline. I think it would be very easy because we are so interconnected and so overcomplex very easy, you know, to bring it to ruin. It would only take one major natural disaster, you know, to do that, but the university themselves, I mean, I think people are all of a sudden in the United States, much more attentive to issues of political correctness because of the riots at berkeley, which was the, you know, which was the capital of free speech.

Speaker 3:          01:35:26       I mean, the free speech movement happened in the spring before I entered college in 1964 to one of the great principles and inspirational stories of my entire life. Mario savio was an assertion of, of the, of the supremacy of free thought and free speech. These. Okay. I, uh, so I think that perhaps, you know, we might just have turned a corner, but it's going to take a very, very long time for the university to be reformed. I feel that the cafeteria menu, okay, of, of the university curriculum has to be abandoned. That we must return to historical, uh, courses that begin in the earliest period and this donation, antiquity, in order to give perspective, you know, to, to our, to our present an analysis of our president at culture. I want a 50 slash 50 to 75 percent of college administrators fired. Okay. And the money be transferred over to, um, to, to faculty into libraries, into, into instruction.

Speaker 3:          01:36:22       Okay. Um, I, I think that, um, you know, obviously the way things are being, people are being trained right now, including at the public school level. Okay. Is I think that I think the public school level has gone to hell. And when, when, when, when, when my mother came, you know, came to United States at age of six. They were, the old public school system was very strict and therefore she has an excellent education, you know, and um, you know, did got all a's in her, in her even though she started out in not speaking english, spoke without an accent, etc. Okay. So today this, this kind of feel good. The public school education, which is, which is a form of ideology in our nation right now. so it's all about the no bullying. Okay. And so, and not about anything seriously about no bullying. Yes.

Speaker 3:          01:37:07       Yeah. So I mean, I can tell them in my own students, I mean I've been teaching for 46 years so I can tell them this slow degradation of public school education. Like I said, they have to the point now that the students have absolutely no sense of world geography of world history and they know absolutely nothing. They don't know anything about wars and the reality, the barbaric reality of most of human history. Okay. And what are triggers? What a fantastic culture we live in. And so now identity, identity politics itself has just got to stop. I mean it was important. Once again, I was a rebel against the wasps. Had gemini. Okay. New white anglo saxon, protestant gemini. In american culture it was, it was suffocating. I, I was raised in the 19 fifties when wasps controlled corporations and, and, and education and politics and so on.

Speaker 3:          01:37:57       And so identity politics was necessary once. Okay. How do we asserted gay rights? Okay. And was it was stonewall rebellion of 1969. We assert, we asserted okay. The women's rights with a, with the rebirth of second wave feminism in the late 19 sixties. Okay, but this endless, okay, preoccupation with with a a fragmented Identity, we must return to the authentic that needs six. His vision, which is about identity coming from consciousness which transcends gender, which transcends all these divisions of race and ethnicity. Okay. Consciousness itself. Okay. Right now there's no sense of that any longer and that's what the 19 sixties.

Speaker 2:          01:38:37       That is a complete abandonment of personal responsibility because that consciousness, I think symbolically and I got a lot of this from yoga and also for american government. I mean that's the great logos of the west, right? That's the transcendent principle, which is his respect for the primacy of individual consciousness and what goes along with that primarily isn't individual rights. Although that's built into it. I mean that's the reason we have individual rights is for respect for that, but the responsibility that comes along with being an individual instead of the member of some group, especially in victimized group, which is like the assure. I wrote an article with one of my students who had toured the mass grave sites and in the former yugoslavia, you know, and have been exposed to that sort of thing and one of the things that our research indicated was that the best predictor of genocide is a victimization on the part of the group that produces the genocide.

Speaker 2:          01:39:28       Right. A sense of an accelerated sense of victimization and then it's, well, we get them before they get us. So when everyone's being taught now that they're a victim and then no one seems to have any sense that, you know, that's part of the essential tragedy of being that life is suffering and that and that and that and that and that the world rests on a foundation of suffering. It's nothing to take personally and it's something to take responsibility for it instead of blaming and, and resentment and all of the things that have polluted our universities and our culture.

Speaker 3:          01:39:57       Well. And then they'll also the abandonment of the, um, of, of the cannon. Okay. The people you know, asserted that the canon was the product of bias. And again, the va, you know, have a, have a provincial elitists and so on, but in point of fact, as a student of history of the arts, okay, I can, I can assure people that the canon. Okay. Oh the overwhelmingly so is, is the result of what artists have determined. Okay, we, we, we, we say a work is important. It's canonical because artists following it. Okay. We're influenced by it and we have this beautiful cascading tradition of influence. All right? So that's another part of the philistinism okay. Of current education to, to, to believe that there are these external reasons. Okay. For, for the why a work last, why a work written 500 years ago or a thousand years ago has global relevance

Speaker 2:          01:40:51       as if it's some sort of political that's

Speaker 3:          01:40:54       based on power as if anybody could even manage that no matter how nefarious world. But also, you know, we read in the sixties you had the, had the idea, okay, there wasn't like a human human sensibility that transcendent individual nations and solid and that and that there was this like rubric for cosmic consciousness. Okay. This, this sense of the universe as a whole and just to see the human being in relationship to great eternal principles of life and death, mortality and so on. Whereas marxism is blind. Marxism is very narrow. All it sees as a society. Okay? It says nothing beyond society. It doesn't seem nature. Okay? Mean it's absolutely mad. Are you going to have a system being taught, okay, in universities, right? Which, which, which, which thinks that this tiny thing of society. Okay. Compared to the enormity and beauty of nature. Okay.

Speaker 3:          01:41:50       It shouldn't take all of our, all of our, you know, absorb all of our energy and attention. So, I mean, I just think that there's like a parochialism and provincialism, uh, you know, and it, it, it, and now all kinds of, um, you know, systematized elitism in our current education. I just got to be rooted out and I want to return to basics. Great. Simplicity's and I have all these faculty members teaching their little tiny courses that have to, has to do with their own specialty. That's got to stop. And people, people can pursue whatever they want in their private research scholars. Okay. Certainly that's necessary, but they must teach in the core curriculum. Uh, and, and, and, and people must decide what is crucial for an educated person to know. I do want a multicultural. I do want a global curriculum like I want. I want all the cultures taught. Okay? Right. This is not the answer. Martin marxism, this neo marxism in the university's okay. Is simply, it's lazy. It's a lazy way to assert multiculturalism without actually doing the research and the study of other cultures. Okay. Alright, good. One to close on. We agreed on everything I knew. All right. Great.
